month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2019-07,5.008108,35.326249,44.9500,21.8300,32.3100,23.1200,456.0000,0.3365,0.1815,22.7417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.3015,55.6657,0.1036,1.3881
2019-07,5.008108,35.371164,43.3100,23.2300,32.2075,20.0800,461.0000,0.3700,0.1986,28.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.1961,53.8006,0.0931,1.5444
2019-07,5.008108,35.416080,41.0900,23.6100,31.5725,17.4800,552.0000,0.3536,0.1867,25.5917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5700,53.8006,0.0931,1.5444
2019-07,4.963192,35.146585,39.3900,22.3300,30.6375,17.0600,459.0000,0.4482,0.2419,41.3667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,81.6061,55.4778,0.1624,1.1453
2019-07,4.963192,35.191501,40.2300,22.5500,30.8400,17.6800,455.0000,0.4093,0.2331,34.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5740,56.9954,0.1464,1.2403
2019-07,4.963192,35.236417,39.2100,22.5500,30.5300,16.6600,488.0000,0.3769,0.2208,29.4833,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,75.7520,56.9954,0.1464,1.2403
2019-07,4.963192,35.281333,40.1100,22.5300,30.8475,17.5800,459.0000,0.4019,0.2091,33.6500,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,71.3028,55.6657,0.1036,1.3881
2019-07,4.963192,35.326249,38.1900,22.6100,30.0650,15.5800,455.0000,0.4924,0.2669,48.7333,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,67.4329,55.6657,0.1036,1.3881
2019-07,4.963192,35.371164,38.3100,22.3500,29.6100,15.9600,602.0000,0.4092,0.2288,34.8583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.9606,53.8006,0.0931,1.5444
2019-07,4.963192,35.416080,42.3900,23.2300,31.6825,19.1600,553.0000,0.3234,0.1863,20.5667,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,79.9666,53.8006,0.0931,1.5444
2019-07,4.918276,35.011838,42.8900,21.6900,31.0075,21.2000,507.0000,0.4114,0.2216,35.2333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,92.6200,55.5549,0.1682,1.0771
2019-07,4.918276,35.056754,40.9500,22.6300,31.3875,18.3200,585.0000,0.3862,0.1969,31.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.4853,58.4740,0.1298,1.1001
2019-07,4.918276,35.101670,39.7500,22.7100,30.5650,17.0400,658.0000,0.4294,0.2173,38.2333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,84.3659,58.4740,0.1298,1.1001
2019-07,4.918276,35.146585,39.0700,22.3700,30.3075,16.7000,545.0000,0.4786,0.2632,46.4333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,84.3659,58.4740,0.1298,1.1001
2019-07,4.918276,35.191501,39.2100,22.6900,30.4700,16.5200,533.0000,0.4590,0.2526,43.1583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.8529,59.5653,0.1652,1.1866
2019-07,4.918276,35.236417,38.9500,23.1100,30.8675,15.8400,489.0000,0.4109,0.2378,35.1417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.3489,59.5653,0.1652,1.1866
2019-07,4.918276,35.281333,38.6900,23.1300,30.8625,15.5600,495.0000,0.4181,0.2222,36.3417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.8565,57.1731,0.1255,1.3541
2019-07,4.918276,35.326249,38.2700,23.2300,30.5625,15.0400,606.0000,0.4107,0.2308,35.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5749,57.1731,0.1255,1.3541
2019-07,4.918276,35.371164,38.1500,22.4900,29.5625,15.6600,649.0000,0.3939,0.2246,32.3167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.2971,54.5321,0.1001,1.5249
2019-07,4.918276,35.416080,41.9500,23.4900,31.5900,18.4600,590.0000,0.2657,0.1517,10.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.9061,54.5321,0.1001,1.5249
2019-07,4.918276,35.460996,38.1300,21.6100,29.4725,16.5200,990.0000,0.4003,0.2155,33.3833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.4712,52.5956,0.1624,1.7339
2019-07,4.918276,35.505912,31.6900,18.7700,25.5400,12.9200,1386.0000,0.5106,0.2739,51.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5821,52.5956,0.1624,1.7339
2019-07,4.918276,35.550827,30.1500,18.5300,24.1825,11.6200,1308.0000,0.5846,0.3281,64.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.6126,50.2838,0.2368,1.9769
2019-07,4.873360,34.922007,46.5900,19.6100,33.2925,26.9800,453.0000,0.1979,0.0841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,85.2331,52.1432,0.1716,1.0543
2019-07,4.873360,34.966922,45.1900,20.9900,32.1150,24.2000,455.0000,0.3557,0.1752,25.9500,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,96.0844,55.5549,0.1682,1.0771
