month,lat,lon,max_temp_c,ndvi,veg_cover_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3
2009-05,5.008108,35.326249,45.9100,0.3951,32.5083,31.8523,51.6997,0.1079
2009-05,5.008108,35.371164,46.1100,0.3074,17.8917,33.9389,51.0782,0.0935
2009-05,5.008108,35.416080,43.2900,0.3620,27.0000,36.7771,51.0782,0.0935
2009-05,4.963192,35.146585,40.7900,0.3747,29.1167,36.5435,50.9056,0.1693
2009-05,4.963192,35.191501,41.2500,0.3439,23.9917,34.5286,52.4745,0.1525
2009-05,4.963192,35.236417,41.6700,0.3432,23.8583,34.9204,52.4745,0.1525
2009-05,4.963192,35.281333,41.3500,0.3526,25.4250,35.9801,51.6997,0.1079
2009-05,4.963192,35.326249,41.5100,0.3732,28.8667,36.5221,51.6997,0.1079
2009-05,4.963192,35.371164,39.8900,0.4225,37.0833,45.4929,51.0782,0.0935
2009-05,4.963192,35.416080,42.1700,0.3542,25.7000,42.9148,51.0782,0.0935
2009-05,4.918276,35.011838,44.2100,0.3615,26.9083,44.5725,50.7051,0.1675
2009-05,4.918276,35.056754,44.4100,0.3921,32.0250,53.7855,52.6292,0.1244
2009-05,4.918276,35.101670,42.4700,0.3916,31.9250,43.8712,52.6292,0.1244
2009-05,4.918276,35.146585,39.8700,0.3797,29.9417,43.8712,52.6292,0.1244
2009-05,4.918276,35.191501,40.1500,0.3909,31.8083,38.2533,54.1754,0.1481
2009-05,4.918276,35.236417,45.9900,0.3281,21.3417,31.6628,54.1754,0.1481
2009-05,4.918276,35.281333,46.8500,0.2910,15.1583,29.5706,52.4366,0.1208
2009-05,4.918276,35.326249,43.8100,0.2928,15.4667,38.1047,52.4366,0.1208
2009-05,4.918276,35.371164,40.4500,0.3590,26.5000,48.1940,51.1075,0.1005
2009-05,4.918276,35.416080,42.1100,0.2824,13.7417,50.5406,51.1075,0.1005
2009-05,4.918276,35.460996,38.5700,0.4200,36.6583,65.3400,49.8885,0.1581
2009-05,4.918276,35.505912,33.1700,0.5465,57.7583,69.8118,49.8885,0.1581
2009-05,4.918276,35.550827,30.0700,0.6423,73.7250,62.0652,48.9927,0.2272
2009-05,4.873360,34.922007,44.9100,0.1961,0.0000,43.7105,47.6992,0.1763
2009-05,4.873360,34.966922,44.5700,0.2967,16.1083,39.4456,50.7051,0.1675
2009-05,4.873360,35.011838,45.1500,0.3090,18.1667,44.7426,50.7051,0.1675
2009-05,4.873360,35.056754,43.0500,0.3397,23.2833,47.1572,52.6292,0.1244
2009-05,4.873360,35.101670,39.9500,0.3356,22.5917,38.8025,52.6292,0.1244
2009-05,4.873360,35.146585,40.1500,0.3330,22.1667,38.8025,52.6292,0.1244
2009-05,4.873360,35.191501,41.9100,0.3618,26.9667,41.8972,54.1754,0.1481
2009-05,4.873360,35.236417,45.9300,0.2923,15.3917,35.5217,54.1754,0.1481
2009-05,4.873360,35.281333,44.9100,0.2882,14.6917,36.0495,52.4366,0.1208
2009-05,4.873360,35.326249,41.6300,0.3272,21.1917,49.2617,52.4366,0.1208
2009-05,4.873360,35.371164,40.7300,0.3116,18.6000,51.3234,51.1075,0.1005
2009-05,4.873360,35.416080,41.2700,0.3336,22.2583,55.7180,51.1075,0.1005
2009-05,4.873360,35.460996,35.4100,0.4832,47.2083,73.0858,49.8885,0.1581
2009-05,4.873360,35.505912,29.5300,0.6347,72.4417,87.1705,49.8885,0.1581
2009-05,4.873360,35.550827,25.7100,0.7208,86.8000,69.6411,48.9927,0.2272
2009-05,4.828445,34.787259,45.5900,0.2761,12.6750,41.3745,47.9502,0.1835
2009-05,4.828445,34.832175,43.7300,0.3266,21.1083,32.8811,47.9502,0.1835
2009-05,4.828445,34.877091,45.4900,0.2919,15.3167,35.4846,48.5064,0.1760
2009-05,4.828445,34.922007,48.0500,0.1872,0.0000,37.4061,48.5064,0.1760
