month,lat,lon,max_temp_c,ndvi,veg_cover_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3
2023-07,5.008108,35.326249,44.2900,0.2502,8.3750,21.2033,41.6348,0.0562
2023-07,5.008108,35.371164,44.3300,0.2254,4.2333,20.6649,41.6768,0.0509
2023-07,5.008108,35.416080,41.5900,0.2325,5.4167,22.0352,41.6768,0.0509
2023-07,4.963192,35.146585,38.9300,0.4004,33.4000,45.0904,40.6204,0.1045
2023-07,4.963192,35.191501,39.9900,0.3639,27.3250,40.4881,41.0091,0.0794
2023-07,4.963192,35.236417,41.7300,0.2988,16.4667,37.6171,41.0091,0.0794
2023-07,4.963192,35.281333,39.8100,0.3132,18.8583,32.3394,41.6348,0.0562
2023-07,4.963192,35.326249,39.0300,0.3229,20.4833,25.3424,41.6348,0.0562
2023-07,4.963192,35.371164,37.8700,0.3257,20.9583,25.9829,41.6768,0.0509
2023-07,4.963192,35.416080,39.6900,0.2648,10.8000,27.9502,41.6768,0.0509
2023-07,4.918276,35.011838,40.5300,0.3678,27.9583,47.3065,39.9987,0.1017
2023-07,4.918276,35.056754,39.6100,0.3951,32.5167,52.2126,41.3168,0.0623
2023-07,4.918276,35.101670,38.6100,0.3916,31.9250,47.1430,41.3168,0.0623
2023-07,4.918276,35.146585,38.6300,0.3787,29.7750,47.1430,41.3168,0.0623
2023-07,4.918276,35.191501,39.3700,0.4033,33.8917,46.0709,42.3169,0.0746
2023-07,4.918276,35.236417,41.2900,0.2832,13.8583,36.6798,42.3169,0.0746
2023-07,4.918276,35.281333,40.8100,0.2877,14.6083,29.9923,41.9434,0.0647
2023-07,4.918276,35.326249,38.9900,0.3306,21.7750,28.1962,41.9434,0.0647
2023-07,4.918276,35.371164,37.8500,0.2792,13.2083,32.4157,41.9010,0.0556
2023-07,4.918276,35.416080,40.0700,0.2268,4.4583,30.6190,41.9010,0.0556
2023-07,4.918276,35.460996,36.3700,0.3360,22.6667,26.2037,40.7840,0.1066
2023-07,4.918276,35.505912,30.6500,0.4789,46.4917,26.6275,40.7840,0.1066
2023-07,4.918276,35.550827,28.8500,0.5249,54.1500,24.3645,39.6329,0.1628
2023-07,4.873360,34.922007,44.8300,0.2776,12.9250,46.6705,38.4096,0.1279
2023-07,4.873360,34.966922,40.1100,0.4055,34.2500,47.6953,39.9987,0.1017
2023-07,4.873360,35.011838,40.2900,0.3419,23.6583,48.9562,39.9987,0.1017
2023-07,4.873360,35.056754,39.1100,0.3284,21.4000,45.3420,41.3168,0.0623
2023-07,4.873360,35.101670,39.9900,0.3920,32.0000,43.6311,41.3168,0.0623
2023-07,4.873360,35.146585,40.7500,0.3980,32.9917,43.6311,41.3168,0.0623
2023-07,4.873360,35.191501,38.7900,0.3893,31.5583,43.3879,42.3169,0.0746
2023-07,4.873360,35.236417,40.8100,0.2645,10.7500,35.7290,42.3169,0.0746
2023-07,4.873360,35.281333,40.1700,0.2892,14.8667,35.2045,41.9434,0.0647
2023-07,4.873360,35.326249,38.4500,0.3389,23.1583,32.9516,41.9434,0.0647
2023-07,4.873360,35.371164,37.2700,0.2669,11.1500,30.9427,41.9010,0.0556
2023-07,4.873360,35.416080,38.4300,0.2903,15.0583,29.2444,41.9010,0.0556
2023-07,4.873360,35.460996,32.8700,0.4432,40.5250,26.2159,40.7840,0.1066
2023-07,4.873360,35.505912,26.8500,0.5909,65.1417,28.6741,40.7840,0.1066
2023-07,4.873360,35.550827,23.6100,0.6841,80.6833,22.9026,39.6329,0.1628
2023-07,4.828445,34.787259,41.0700,0.2851,14.1750,38.7137,38.9284,0.1369
2023-07,4.828445,34.832175,42.3700,0.2933,15.5583,38.5764,38.9284,0.1369
2023-07,4.828445,34.877091,42.1300,0.3358,22.6333,42.7360,38.6308,0.1207
2023-07,4.828445,34.922007,44.7700,0.1975,0.0000,44.3342,38.6308,0.1207
2023-07,4.828445,34.966922,45.7500,0.2215,3.5833,45.2034,40.0778,0.0854
2023-07,4.828445,35.011838,44.2900,0.2848,14.1417,41.3292,40.0778,0.0854
2023-07,4.828445,35.056754,44.0900,0.3178,19.6333,43.7717,41.6674,0.0659
2023-07,4.828445,35.101670,41.1900,0.3860,31.0000,44.4922,41.6674,0.0659
2023-07,4.828445,35.146585,39.7100,0.3508,25.1333,44.4922,41.6674,0.0659
2023-07,4.828445,35.191501,38.1500,0.3619,26.9833,42.5387,42.4414,0.0748
2023-07,4.828445,35.236417,35.6700,0.3912,31.8667,35.8605,42.4414,0.0748
2023-07,4.828445,35.281333,32.3100,0.4566,42.7667,42.0725,41.9470,0.0613
2023-07,4.828445,35.326249,35.9100,0.3004,16.7417,37.7495,41.9470,0.0613
2023-07,4.828445,35.371164,38.2100,0.2678,11.3000,31.1729,42.0704,0.0584
2023-07,4.828445,35.416080,35.3100,0.3273,21.2083,30.0511,42.0704,0.0584
2023-07,4.828445,35.460996,30.5700,0.4973,49.5417,27.0621,41.2170,0.1329
2023-07,4.828445,35.505912,26.6900,0.6241,70.6833,28.1670,41.2170,0.1329
2023-07,4.828445,35.550827,29.7100,0.5173,52.8833,21.9670,39.7587,0.1165
2023-07,4.783529,34.652512,40.9100,0.4686,44.7583,50.1940,40.3791,0.0968
2023-07,4.783529,34.697428,42.5300,0.3563,26.0500,50.1940,40.3791,0.0968
2023-07,4.783529,34.742344,41.9700,0.3258,20.9750,49.3441,40.3791,0.0968
2023-07,4.783529,34.787259,41.2500,0.2842,14.0333,48.2642,38.9284,0.1369
2023-07,4.783529,34.832175,42.2300,0.2939,15.6417,46.4181,38.9284,0.1369
2023-07,4.783529,34.877091,41.8100,0.3517,25.2750,44.3653,38.6308,0.1207
2023-07,4.783529,34.922007,43.9900,0.2081,1.3417,45.0299,38.6308,0.1207
2023-07,4.783529,34.966922,47.0100,0.1898,0.0000,39.1740,40.0778,0.0854
2023-07,4.783529,35.011838,43.5700,0.2608,10.1333,36.2364,40.0778,0.0854
2023-07,4.783529,35.056754,42.8300,0.2907,15.1083,33.0461,41.6674,0.0659
2023-07,4.783529,35.101670,41.2100,0.3256,20.9250,37.8680,41.6674,0.0659
2023-07,4.783529,35.146585,40.3100,0.3536,25.5917,37.8680,41.6674,0.0659
2023-07,4.783529,35.191501,35.4900,0.4212,36.8667,43.0544,42.4414,0.0748
2023-07,4.783529,35.236417,32.8300,0.4488,41.4667,41.0338,42.4414,0.0748
2023-07,4.783529,35.281333,30.8300,0.5150,52.5000,35.3916,41.9470,0.0613
2023-07,4.783529,35.326249,37.1100,0.2998,16.6250,27.8889,41.9470,0.0613
2023-07,4.783529,35.371164,38.9900,0.2612,10.2083,24.2999,42.0704,0.0584
2023-07,4.783529,35.416080,39.2500,0.2669,11.1417,21.8081,42.0704,0.0584
2023-07,4.783529,35.460996,30.5300,0.5157,52.6083,26.7935,41.2170,0.1329
2023-07,4.783529,35.505912,24.7700,0.6803,80.0500,26.3394,41.2170,0.1329
2023-07,4.738613,34.562681,41.8900,0.4755,45.9167,52.8994,39.4470,0.1025
