month,lat,lon,max_temp_c,ndvi,veg_cover_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3
2017-03,5.008108,35.326249,52.2300,0.1833,0.0000,46.2106,32.5274,0.0513
2017-03,5.008108,35.371164,50.7100,0.1808,0.0000,44.9961,32.5689,0.0456
2017-03,5.008108,35.416080,46.8100,0.1822,0.0000,42.9755,32.5689,0.0456
2017-03,4.963192,35.146585,46.0100,0.2121,2.0167,50.9283,31.2694,0.1001
2017-03,4.963192,35.191501,46.8500,0.1919,0.0000,49.0422,31.9448,0.0768
2017-03,4.963192,35.236417,48.7900,0.1858,0.0000,50.2628,31.9448,0.0768
2017-03,4.963192,35.281333,49.1700,0.2076,1.2667,49.9789,32.5274,0.0513
2017-03,4.963192,35.326249,49.4100,0.2219,3.6500,49.2099,32.5274,0.0513
2017-03,4.963192,35.371164,44.2100,0.2575,9.5750,53.4542,32.5689,0.0456
2017-03,4.963192,35.416080,45.9100,0.2443,7.3833,51.0593,32.5689,0.0456
2017-03,4.918276,35.011838,47.8900,0.2622,10.3750,52.6219,31.1829,0.0959
2017-03,4.918276,35.056754,46.1300,0.2468,7.7917,55.3531,32.5260,0.0577
2017-03,4.918276,35.101670,43.5100,0.2455,7.5917,53.6704,32.5260,0.0577
2017-03,4.918276,35.146585,43.6300,0.2574,9.5667,53.6704,32.5260,0.0577
2017-03,4.918276,35.191501,44.6500,0.2431,7.1833,54.6268,33.4160,0.0687
2017-03,4.918276,35.236417,47.5700,0.2097,1.6250,54.4655,33.4160,0.0687
2017-03,4.918276,35.281333,47.4300,0.2167,2.7750,48.8229,33.1868,0.0591
2017-03,4.918276,35.326249,48.7500,0.2247,4.1167,55.0637,33.1868,0.0591
2017-03,4.918276,35.371164,44.2100,0.2763,12.7250,51.2817,32.9821,0.0499
2017-03,4.918276,35.416080,44.8300,0.2165,2.7500,56.5910,32.9821,0.0499
2017-03,4.918276,35.460996,41.7300,0.2966,16.1000,61.2978,31.8271,0.1013
2017-03,4.918276,35.505912,37.1100,0.3910,31.8250,68.5733,31.8271,0.1013
2017-03,4.918276,35.550827,37.4500,0.4299,38.3083,62.4250,31.1961,0.1599
2017-03,4.873360,34.922007,51.2900,0.1852,0.0000,48.3667,29.8370,0.1221
2017-03,4.873360,34.966922,48.4100,0.2883,14.7250,52.2791,31.1829,0.0959
2017-03,4.873360,35.011838,47.7900,0.2889,14.8167,51.2605,31.1829,0.0959
2017-03,4.873360,35.056754,45.6500,0.2445,7.4167,53.4194,32.5260,0.0577
2017-03,4.873360,35.101670,46.9100,0.2049,0.8167,50.1293,32.5260,0.0577
2017-03,4.873360,35.146585,45.7700,0.2174,2.9000,50.1293,32.5260,0.0577
2017-03,4.873360,35.191501,45.7300,0.2272,4.5333,52.5683,33.4160,0.0687
2017-03,4.873360,35.236417,46.8700,0.1920,0.0000,51.6626,33.4160,0.0687
2017-03,4.873360,35.281333,46.0900,0.2112,1.8667,51.4976,33.1868,0.0591
2017-03,4.873360,35.326249,45.6700,0.2596,9.9250,54.8224,33.1868,0.0591
2017-03,4.873360,35.371164,42.6500,0.2920,15.3250,50.7047,32.9821,0.0499
2017-03,4.873360,35.416080,43.1500,0.2890,14.8250,56.1261,32.9821,0.0499
2017-03,4.873360,35.460996,39.1100,0.3815,30.2417,63.7402,31.8271,0.1013
2017-03,4.873360,35.505912,35.6100,0.4937,48.9500,65.2400,31.8271,0.1013
2017-03,4.873360,35.550827,31.9300,0.5742,62.3583,62.4600,31.1961,0.1599
2017-03,4.828445,34.787259,45.4500,0.2568,9.4667,37.8982,29.6771,0.1238
2017-03,4.828445,34.832175,47.7100,0.2523,8.7167,38.5594,29.6771,0.1238
2017-03,4.828445,34.877091,49.5100,0.2206,3.4250,41.7302,30.0738,0.1154
2017-03,4.828445,34.922007,50.5700,0.1723,0.0000,46.0052,30.0738,0.1154
2017-03,4.828445,34.966922,50.7900,0.1839,0.0000,49.0185,31.5927,0.0794
2017-03,4.828445,35.011838,51.6300,0.2167,2.7917,49.2413,31.5927,0.0794
2017-03,4.828445,35.056754,50.0100,0.2379,6.3167,51.1300,33.0862,0.0631
2017-03,4.828445,35.101670,49.2900,0.2110,1.8250,50.6214,33.0862,0.0631
2017-03,4.828445,35.146585,44.6500,0.2208,3.4667,50.6214,33.0862,0.0631
2017-03,4.828445,35.191501,43.6300,0.2493,8.2167,48.9046,33.7385,0.0712
2017-03,4.828445,35.236417,39.3100,0.3373,22.8750,47.8538,33.7385,0.0712
2017-03,4.828445,35.281333,38.1700,0.3912,31.8750,52.8266,33.3698,0.0592
2017-03,4.828445,35.326249,42.6100,0.3125,18.7583,52.2772,33.3698,0.0592
2017-03,4.828445,35.371164,45.4300,0.2652,10.8750,50.4522,33.4435,0.0558
2017-03,4.828445,35.416080,41.8700,0.3465,24.4083,55.6847,33.4435,0.0558
2017-03,4.828445,35.460996,37.1300,0.4256,37.6000,64.6191,32.6209,0.1313
2017-03,4.828445,35.505912,34.6300,0.5176,52.9250,63.4027,32.6209,0.1313
2017-03,4.828445,35.550827,36.4300,0.4543,42.3833,58.1012,31.8339,0.1162
2017-03,4.783529,34.652512,49.4900,0.2635,10.5833,36.4337,29.7495,0.0807
2017-03,4.783529,34.697428,48.5100,0.2353,5.8750,36.4337,29.7495,0.0807
2017-03,4.783529,34.742344,45.7100,0.2404,6.7333,37.0307,29.7495,0.0807
2017-03,4.783529,34.787259,45.5900,0.2304,5.0667,36.6225,29.6771,0.1238
2017-03,4.783529,34.832175,47.9900,0.2352,5.8667,36.4254,29.6771,0.1238
2017-03,4.783529,34.877091,47.1100,0.2272,4.5250,41.4191,30.0738,0.1154
2017-03,4.783529,34.922007,48.4700,0.1845,0.0000,42.4909,30.0738,0.1154
2017-03,4.783529,34.966922,49.3500,0.1903,0.0000,43.5150,31.5927,0.0794
2017-03,4.783529,35.011838,49.7700,0.2227,3.7750,43.8231,31.5927,0.0794
2017-03,4.783529,35.056754,48.1700,0.2200,3.3250,44.1333,33.0862,0.0631
2017-03,4.783529,35.101670,47.5500,0.2263,4.3750,43.9862,33.0862,0.0631
2017-03,4.783529,35.146585,45.0900,0.2558,9.3000,43.9862,33.0862,0.0631
2017-03,4.783529,35.191501,41.3500,0.2994,16.5583,45.9413,33.7385,0.0712
2017-03,4.783529,35.236417,38.2300,0.3443,24.0500,47.2240,33.7385,0.0712
