month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2011-08,5.008108,35.326249,47.5900,19.7300,33.6608,27.8600,456.0000,0.3078,0.1756,17.9583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.6362,51.3748,0.1033,1.4736
2011-08,5.008108,35.371164,45.2700,22.8300,33.9350,22.4400,461.0000,0.2797,0.1578,13.2833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.2362,50.9765,0.0914,1.6594
2011-08,5.008108,35.416080,41.8700,23.2500,32.3125,18.6200,552.0000,0.3335,0.1830,22.2417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.1560,50.9765,0.0914,1.6594
2011-08,4.963192,35.146585,39.1900,23.5100,30.8300,15.6800,459.0000,0.3727,0.1925,28.7750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,58.5969,50.3913,0.1638,1.2220
2011-08,4.963192,35.191501,39.4300,23.5100,30.9875,15.9200,455.0000,0.3871,0.2153,31.1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.4496,51.6035,0.1424,1.3075
2011-08,4.963192,35.236417,39.2500,23.3900,30.8350,15.8600,488.0000,0.3735,0.2353,28.9167,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,58.7376,51.6035,0.1424,1.3075
2011-08,4.963192,35.281333,41.3300,23.0900,31.3550,18.2400,459.0000,0.3801,0.2011,30.0250,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,59.5954,51.3748,0.1033,1.4736
2011-08,4.963192,35.326249,41.5900,22.8300,31.0158,18.7600,455.0000,0.4561,0.2609,42.6750,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,54.4103,51.3748,0.1033,1.4736
2011-08,4.963192,35.371164,39.2700,22.7500,30.5550,16.5200,602.0000,0.4150,0.2328,35.8250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3825,50.9765,0.0914,1.6594
2011-08,4.963192,35.416080,41.3100,22.8900,31.9925,18.4200,553.0000,0.3815,0.2383,30.2417,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,55.6498,50.9765,0.0914,1.6594
2011-08,4.918276,35.011838,42.3300,22.8300,31.6725,19.5000,507.0000,0.2929,0.1476,15.4917,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,63.1409,50.5570,0.1632,1.1950
2011-08,4.918276,35.056754,40.8100,23.6100,31.2875,17.2000,585.0000,0.3542,0.1803,25.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.9799,52.7088,0.1212,1.1969
2011-08,4.918276,35.101670,38.7300,23.4700,30.2725,15.2600,658.0000,0.3598,0.1883,26.6250,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,71.7452,52.7088,0.1212,1.1969
2011-08,4.918276,35.146585,38.8300,23.6300,30.6375,15.2000,545.0000,0.3695,0.1966,28.2417,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,71.7452,52.7088,0.1212,1.1969
2011-08,4.918276,35.191501,37.7500,23.0500,30.3325,14.7000,533.0000,0.4346,0.2383,39.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.6934,53.4904,0.1439,1.2791
