lat,lon,county
2.313162,35.281333,Turkana
2.313162,35.326249,Turkana
2.313162,35.371164,Turkana
2.313162,35.41608,Turkana
2.313162,35.460996,Turkana
2.313162,35.505912,Turkana
2.313162,35.550827,Turkana
2.313162,35.595743,Turkana
2.313162,35.640659,Turkana
2.313162,35.685575,Turkana
2.313162,35.73049,Turkana
2.313162,35.775406,Turkana
2.313162,35.820322,Turkana
2.313162,35.865238,Turkana
2.313162,35.910153,Turkana
2.313162,35.955069,Turkana
2.313162,35.999985,Turkana
2.313162,36.044901,Turkana
2.313162,36.089817,Turkana
2.313162,36.134732,Turkana
2.313162,36.179648,Turkana
2.313162,36.224564,Turkana
2.313162,36.26948,Turkana
2.313162,36.314395,Turkana
2.313162,36.359311,Turkana
2.313162,36.404227,Turkana
2.313162,36.449143,Turkana
2.313162,36.494058,Turkana
2.313162,36.538974,Turkana
2.313162,36.58389,Turkana
2.313162,36.628806,Turkana
2.313162,36.673721,Turkana
2.313162,36.718637,Samburu
2.313162,36.763553,Samburu
2.313162,36.808469,Samburu
2.313162,36.853385,Marsabit
2.313162,36.8983,Marsabit
2.313162,36.943216,Marsabit
2.313162,36.988132,Marsabit
2.313162,37.033048,Marsabit
2.313162,37.077963,Marsabit
2.313162,37.122879,Marsabit
2.313162,37.167795,Marsabit
2.313162,37.212711,Marsabit
2.313162,37.257626,Marsabit
2.313162,37.302542,Marsabit
2.313162,37.347458,Marsabit
2.313162,37.392374,Marsabit
2.313162,37.437289,Marsabit
2.313162,37.482205,Marsabit
2.313162,37.527121,Marsabit
2.313162,37.572037,Marsabit
2.313162,37.616953,Marsabit
2.313162,37.661868,Marsabit
2.313162,37.706784,Marsabit
2.313162,37.7517,Marsabit
2.313162,37.796616,Marsabit
2.313162,37.841531,Marsabit
2.313162,37.886447,Marsabit
2.313162,37.931363,Marsabit
2.313162,37.976279,Marsabit
2.313162,38.021194,Marsabit
2.313162,38.06611,Marsabit
2.313162,38.111026,Marsabit
2.313162,38.155942,Marsabit
2.313162,38.200857,Marsabit
2.313162,38.245773,Marsabit
2.313162,38.290689,Marsabit
2.313162,38.335605,Marsabit
2.313162,38.380521,Marsabit
2.313162,38.425436,Marsabit
2.313162,38.470352,Marsabit
2.313162,38.515268,Marsabit
2.313162,38.560184,Marsabit
2.313162,38.605099,Marsabit
2.313162,38.650015,Marsabit
2.313162,38.694931,Marsabit
2.313162,38.739847,Marsabit
2.313162,38.784762,Marsabit
2.313162,38.829678,Marsabit
2.313162,38.874594,Marsabit
2.313162,38.91951,Marsabit
2.313162,38.964425,Wajir
2.313162,39.009341,Wajir
2.313162,39.054257,Wajir
2.313162,39.099173,Wajir
2.313162,39.144089,Wajir
2.313162,39.189004,Wajir
2.313162,39.23392,Wajir
2.313162,39.278836,Wajir
2.313162,39.323752,Wajir
2.313162,39.368667,Wajir
2.313162,39.413583,Wajir
2.313162,39.458499,Wajir
2.313162,39.503415,Wajir
2.313162,39.54833,Wajir
2.313162,39.593246,Wajir
2.313162,39.638162,Wajir
2.313162,39.683078,Wajir
2.313162,39.727993,Wajir
2.313162,39.772909,Wajir
2.313162,39.817825,Wajir
2.313162,39.862741,Wajir
2.313162,39.907656,Wajir
2.313162,39.952572,Wajir
2.313162,39.997488,Wajir
2.313162,40.042404,Wajir
2.313162,40.08732,Wajir
2.313162,40.132235,Wajir
2.313162,40.177151,Wajir
2.313162,40.222067,Wajir
2.313162,40.266983,Wajir
2.313162,40.311898,Wajir
2.313162,40.356814,Wajir
2.313162,40.40173,Wajir
2.313162,40.446646,Wajir
2.313162,40.491561,Wajir
2.313162,40.536477,Wajir
2.313162,40.581393,Wajir
2.313162,40.626309,Wajir
2.313162,40.671224,Wajir
2.313162,40.71614,Wajir
2.313162,40.761056,Mandera
2.313162,40.805972,Mandera
2.313162,40.850888,Mandera
2.313162,40.895803,Mandera
2.313162,40.940719,Mandera
2.313162,40.985635,Mandera
2.268246,34.922007,Unknown
2.268246,34.966922,West Pokot
2.268246,35.011838,West Pokot
2.268246,35.056754,West Pokot
2.268246,35.10167,West Pokot
2.268246,35.146585,West Pokot
2.268246,35.191501,West Pokot
2.268246,35.236417,West Pokot
2.268246,35.281333,West Pokot
2.268246,35.326249,Turkana
2.268246,35.371164,Turkana
2.268246,35.41608,Turkana
2.268246,35.460996,Turkana
2.268246,35.505912,Turkana
2.268246,35.550827,Turkana
2.268246,35.595743,Turkana
2.268246,35.640659,Turkana
2.268246,35.685575,Turkana
2.268246,35.73049,Turkana
2.268246,35.775406,Turkana
2.268246,35.820322,Turkana
2.268246,35.865238,Turkana
2.268246,35.910153,Turkana
2.268246,35.955069,Turkana
2.268246,35.999985,Turkana
2.268246,36.044901,Turkana
2.268246,36.089817,Turkana
2.268246,36.134732,Turkana
2.268246,36.179648,Turkana
2.268246,36.224564,Turkana
2.268246,36.26948,Turkana
2.268246,36.314395,Turkana
2.268246,36.359311,Turkana
2.268246,36.404227,Turkana
2.268246,36.449143,Turkana
2.268246,36.494058,Turkana
2.268246,36.538974,Turkana
2.268246,36.58389,Turkana
2.268246,36.628806,Turkana
2.268246,36.673721,Turkana
2.268246,36.718637,Samburu
2.268246,36.763553,Samburu
2.268246,36.808469,Samburu
2.268246,36.853385,Marsabit
2.268246,36.8983,Marsabit
2.268246,36.943216,Marsabit
2.268246,36.988132,Marsabit
2.268246,37.033048,Marsabit
2.268246,37.077963,Marsabit
2.268246,37.122879,Marsabit
2.268246,37.167795,Marsabit
2.268246,37.212711,Marsabit
2.268246,37.257626,Marsabit
2.268246,37.302542,Marsabit
2.268246,37.347458,Marsabit
2.268246,37.392374,Marsabit
2.268246,37.437289,Marsabit
2.268246,37.482205,Marsabit
2.268246,37.527121,Marsabit
2.268246,37.572037,Marsabit
2.268246,37.616953,Marsabit
2.268246,37.661868,Marsabit
2.268246,37.706784,Marsabit
2.268246,37.7517,Marsabit
2.268246,37.796616,Marsabit
2.268246,37.841531,Marsabit
2.268246,37.886447,Marsabit
2.268246,37.931363,Marsabit
2.268246,37.976279,Marsabit
2.268246,38.021194,Marsabit
2.268246,38.06611,Marsabit
2.268246,38.111026,Marsabit
2.268246,38.155942,Marsabit
2.268246,38.200857,Marsabit
2.268246,38.245773,Marsabit
2.268246,38.290689,Marsabit
2.268246,38.335605,Marsabit
2.268246,38.380521,Marsabit
2.268246,38.425436,Marsabit
2.268246,38.470352,Marsabit
2.268246,38.515268,Marsabit
2.268246,38.560184,Marsabit
2.268246,38.605099,Marsabit
2.268246,38.650015,Marsabit
2.268246,38.694931,Marsabit
2.268246,38.739847,Marsabit
2.268246,38.784762,Marsabit
2.268246,38.829678,Marsabit
2.268246,38.874594,Marsabit
2.268246,38.91951,Marsabit
2.268246,38.964425,Wajir
2.268246,39.009341,Wajir
2.268246,39.054257,Wajir
2.268246,39.099173,Wajir
2.268246,39.144089,Wajir
2.268246,39.189004,Wajir
2.268246,39.23392,Wajir
2.268246,39.278836,Wajir
2.268246,39.323752,Wajir
2.268246,39.368667,Wajir
2.268246,39.413583,Wajir
2.268246,39.458499,Wajir
2.268246,39.503415,Wajir
2.268246,39.54833,Wajir
2.268246,39.593246,Wajir
2.268246,39.638162,Wajir
2.268246,39.683078,Wajir
2.268246,39.727993,Wajir
2.268246,39.772909,Wajir
2.268246,39.817825,Wajir
2.268246,39.862741,Wajir
2.268246,39.907656,Wajir
2.268246,39.952572,Wajir
2.268246,39.997488,Wajir
2.268246,40.042404,Wajir
2.268246,40.08732,Wajir
2.268246,40.132235,Wajir
2.268246,40.177151,Wajir
2.268246,40.222067,Wajir
2.268246,40.266983,Wajir
2.268246,40.311898,Wajir
2.268246,40.356814,Wajir
2.268246,40.40173,Wajir
2.268246,40.446646,Wajir
2.268246,40.491561,Wajir
2.268246,40.536477,Wajir
2.268246,40.581393,Wajir
2.268246,40.626309,Wajir
2.268246,40.671224,Wajir
2.268246,40.71614,Wajir
2.268246,40.761056,Wajir
2.268246,40.805972,Wajir
2.268246,40.850888,Mandera
2.268246,40.895803,Mandera
2.268246,40.940719,Mandera
2.268246,40.985635,Mandera
2.22333,34.922007,Unknown
2.22333,34.966922,West Pokot
2.22333,35.011838,West Pokot
2.22333,35.056754,West Pokot
2.22333,35.10167,West Pokot
2.22333,35.146585,West Pokot
2.22333,35.191501,West Pokot
2.22333,35.236417,West Pokot
2.22333,35.281333,West Pokot
2.22333,35.326249,Turkana
2.22333,35.371164,Turkana
2.22333,35.41608,Turkana
2.22333,35.460996,Turkana
2.22333,35.505912,Turkana
2.22333,35.550827,Turkana
2.22333,35.595743,Turkana
2.22333,35.640659,Turkana
2.22333,35.685575,Turkana
2.22333,35.73049,Turkana
2.22333,35.775406,Turkana
2.22333,35.820322,Turkana
2.22333,35.865238,Turkana
2.22333,35.910153,Turkana
2.22333,35.955069,Turkana
2.22333,35.999985,Turkana
2.22333,36.044901,Turkana
2.22333,36.089817,Turkana
2.22333,36.134732,Turkana
2.22333,36.179648,Turkana
2.22333,36.224564,Turkana
2.22333,36.26948,Turkana
2.22333,36.314395,Turkana
2.22333,36.359311,Turkana
2.22333,36.404227,Turkana
2.22333,36.449143,Turkana
2.22333,36.494058,Turkana
2.22333,36.538974,Turkana
2.22333,36.58389,Turkana
2.22333,36.628806,Turkana
2.22333,36.673721,Turkana
2.22333,36.718637,Samburu
2.22333,36.763553,Samburu
2.22333,36.808469,Samburu
2.22333,36.853385,Samburu
2.22333,36.8983,Marsabit
2.22333,36.943216,Marsabit
2.22333,36.988132,Marsabit
2.22333,37.033048,Marsabit
2.22333,37.077963,Marsabit
2.22333,37.122879,Marsabit
2.22333,37.167795,Marsabit
2.22333,37.212711,Marsabit
2.22333,37.257626,Marsabit
2.22333,37.302542,Marsabit
2.22333,37.347458,Marsabit
2.22333,37.392374,Marsabit
2.22333,37.437289,Marsabit
2.22333,37.482205,Marsabit
2.22333,37.527121,Marsabit
2.22333,37.572037,Marsabit
2.22333,37.616953,Marsabit
2.22333,37.661868,Marsabit
2.22333,37.706784,Marsabit
2.22333,37.7517,Marsabit
2.22333,37.796616,Marsabit
2.22333,37.841531,Marsabit
2.22333,37.886447,Marsabit
2.22333,37.931363,Marsabit
2.22333,37.976279,Marsabit
2.22333,38.021194,Marsabit
2.22333,38.06611,Marsabit
2.22333,38.111026,Marsabit
2.22333,38.155942,Marsabit
2.22333,38.200857,Marsabit
2.22333,38.245773,Marsabit
2.22333,38.290689,Marsabit
2.22333,38.335605,Marsabit
2.22333,38.380521,Marsabit
2.22333,38.425436,Marsabit
2.22333,38.470352,Marsabit
2.22333,38.515268,Marsabit
2.22333,38.560184,Marsabit
2.22333,38.605099,Marsabit
2.22333,38.650015,Marsabit
2.22333,38.694931,Marsabit
2.22333,38.739847,Marsabit
2.22333,38.784762,Marsabit
2.22333,38.829678,Marsabit
2.22333,38.874594,Marsabit
2.22333,38.91951,Marsabit
2.22333,38.964425,Wajir
2.22333,39.009341,Wajir
2.22333,39.054257,Wajir
2.22333,39.099173,Wajir
2.22333,39.144089,Wajir
2.22333,39.189004,Wajir
2.22333,39.23392,Wajir
2.22333,39.278836,Wajir
2.22333,39.323752,Wajir
2.22333,39.368667,Wajir
2.22333,39.413583,Wajir
2.22333,39.458499,Wajir
2.22333,39.503415,Wajir
2.22333,39.54833,Wajir
2.22333,39.593246,Wajir
2.22333,39.638162,Wajir
2.22333,39.683078,Wajir
2.22333,39.727993,Wajir
2.22333,39.772909,Wajir
2.22333,39.817825,Wajir
2.22333,39.862741,Wajir
2.22333,39.907656,Wajir
2.22333,39.952572,Wajir
2.22333,39.997488,Wajir
2.22333,40.042404,Wajir
2.22333,40.08732,Wajir
2.22333,40.132235,Wajir
2.22333,40.177151,Wajir
2.22333,40.222067,Wajir
2.22333,40.266983,Wajir
2.22333,40.311898,Wajir
2.22333,40.356814,Wajir
2.22333,40.40173,Wajir
2.22333,40.446646,Wajir
2.22333,40.491561,Wajir
2.22333,40.536477,Wajir
2.22333,40.581393,Wajir
2.22333,40.626309,Wajir
2.22333,40.671224,Wajir
2.22333,40.71614,Wajir
2.22333,40.761056,Wajir
2.22333,40.805972,Wajir
2.22333,40.850888,Wajir
2.22333,40.895803,Mandera
2.22333,40.940719,Mandera
2.22333,40.985635,Mandera
2.178415,34.966922,West Pokot
2.178415,35.011838,West Pokot
2.178415,35.056754,West Pokot
2.178415,35.10167,West Pokot
2.178415,35.146585,West Pokot
2.178415,35.191501,West Pokot
2.178415,35.236417,West Pokot
2.178415,35.281333,West Pokot
2.178415,35.326249,Turkana
2.178415,35.371164,Turkana
2.178415,35.41608,Turkana
2.178415,35.460996,Turkana
2.178415,35.505912,Turkana
2.178415,35.550827,Turkana
2.178415,35.595743,Turkana
2.178415,35.640659,Turkana
2.178415,35.685575,Turkana
2.178415,35.73049,Turkana
2.178415,35.775406,Turkana
2.178415,35.820322,Turkana
2.178415,35.865238,Turkana
2.178415,35.910153,Turkana
2.178415,35.955069,Turkana
2.178415,35.999985,Turkana
2.178415,36.044901,Turkana
2.178415,36.089817,Turkana
2.178415,36.134732,Turkana
2.178415,36.179648,Turkana
2.178415,36.224564,Turkana
2.178415,36.26948,Turkana
2.178415,36.314395,Turkana
2.178415,36.359311,Turkana
2.178415,36.404227,Turkana
2.178415,36.449143,Turkana
2.178415,36.494058,Turkana
2.178415,36.538974,Turkana
2.178415,36.58389,Turkana
2.178415,36.628806,Turkana
2.178415,36.673721,Samburu
2.178415,36.718637,Samburu
2.178415,36.763553,Samburu
2.178415,36.808469,Samburu
2.178415,36.853385,Samburu
2.178415,36.8983,Samburu
2.178415,36.943216,Marsabit
2.178415,36.988132,Marsabit
2.178415,37.033048,Marsabit
2.178415,37.077963,Marsabit
2.178415,37.122879,Marsabit
2.178415,37.167795,Marsabit
2.178415,37.212711,Marsabit
2.178415,37.257626,Marsabit
2.178415,37.302542,Marsabit
2.178415,37.347458,Marsabit
2.178415,37.392374,Marsabit
2.178415,37.437289,Marsabit
2.178415,37.482205,Marsabit
2.178415,37.527121,Marsabit
2.178415,37.572037,Marsabit
2.178415,37.616953,Marsabit
2.178415,37.661868,Marsabit
2.178415,37.706784,Marsabit
2.178415,37.7517,Marsabit
2.178415,37.796616,Marsabit
2.178415,37.841531,Marsabit
2.178415,37.886447,Marsabit
2.178415,37.931363,Marsabit
2.178415,37.976279,Marsabit
2.178415,38.021194,Marsabit
2.178415,38.06611,Marsabit
2.178415,38.111026,Marsabit
2.178415,38.155942,Marsabit
2.178415,38.200857,Marsabit
2.178415,38.245773,Marsabit
2.178415,38.290689,Marsabit
2.178415,38.335605,Marsabit
2.178415,38.380521,Marsabit
2.178415,38.425436,Marsabit
2.178415,38.470352,Marsabit
2.178415,38.515268,Marsabit
2.178415,38.560184,Marsabit
2.178415,38.605099,Marsabit
2.178415,38.650015,Marsabit
2.178415,38.694931,Marsabit
2.178415,38.739847,Marsabit
2.178415,38.784762,Marsabit
2.178415,38.829678,Marsabit
2.178415,38.874594,Marsabit
2.178415,38.91951,Marsabit
2.178415,38.964425,Wajir
2.178415,39.009341,Wajir
2.178415,39.054257,Wajir
2.178415,39.099173,Wajir
2.178415,39.144089,Wajir
2.178415,39.189004,Wajir
2.178415,39.23392,Wajir
2.178415,39.278836,Wajir
2.178415,39.323752,Wajir
2.178415,39.368667,Wajir
2.178415,39.413583,Wajir
2.178415,39.458499,Wajir
2.178415,39.503415,Wajir
2.178415,39.54833,Wajir
2.178415,39.593246,Wajir
2.178415,39.638162,Wajir
2.178415,39.683078,Wajir
2.178415,39.727993,Wajir
2.178415,39.772909,Wajir
2.178415,39.817825,Wajir
2.178415,39.862741,Wajir
2.178415,39.907656,Wajir
2.178415,39.952572,Wajir
2.178415,39.997488,Wajir
2.178415,40.042404,Wajir
2.178415,40.08732,Wajir
2.178415,40.132235,Wajir
2.178415,40.177151,Wajir
2.178415,40.222067,Wajir
2.178415,40.266983,Wajir
2.178415,40.311898,Wajir
2.178415,40.356814,Wajir
2.178415,40.40173,Wajir
2.178415,40.446646,Wajir
2.178415,40.491561,Wajir
2.178415,40.536477,Wajir
2.178415,40.581393,Wajir
2.178415,40.626309,Wajir
2.178415,40.671224,Wajir
2.178415,40.71614,Wajir
2.178415,40.761056,Wajir
2.178415,40.805972,Wajir
2.178415,40.850888,Wajir
2.178415,40.895803,Wajir
2.178415,40.940719,Wajir
2.178415,40.985635,Wajir
2.133499,34.966922,West Pokot
2.133499,35.011838,West Pokot
2.133499,35.056754,West Pokot
2.133499,35.10167,West Pokot
2.133499,35.146585,West Pokot
2.133499,35.191501,West Pokot
2.133499,35.236417,West Pokot
2.133499,35.281333,West Pokot
2.133499,35.326249,West Pokot
2.133499,35.371164,Turkana
2.133499,35.41608,Turkana
2.133499,35.460996,Turkana
2.133499,35.505912,Turkana
2.133499,35.550827,Turkana
2.133499,35.595743,Turkana
2.133499,35.640659,Turkana
2.133499,35.685575,Turkana
2.133499,35.73049,Turkana
2.133499,35.775406,Turkana
2.133499,35.820322,Turkana
2.133499,35.865238,Turkana
2.133499,35.910153,Turkana
2.133499,35.955069,Turkana
2.133499,35.999985,Turkana
2.133499,36.044901,Turkana
2.133499,36.089817,Turkana
2.133499,36.134732,Turkana
2.133499,36.179648,Turkana
2.133499,36.224564,Turkana
2.133499,36.26948,Turkana
2.133499,36.314395,Turkana
2.133499,36.359311,Turkana
2.133499,36.404227,Turkana
2.133499,36.449143,Turkana
2.133499,36.494058,Turkana
2.133499,36.538974,Turkana
2.133499,36.58389,Samburu
2.133499,36.628806,Samburu
2.133499,36.673721,Samburu
2.133499,36.718637,Samburu
2.133499,36.763553,Samburu
2.133499,36.808469,Samburu
2.133499,36.853385,Samburu
2.133499,36.8983,Samburu
2.133499,36.943216,Marsabit
2.133499,36.988132,Marsabit
2.133499,37.033048,Marsabit
2.133499,37.077963,Marsabit
2.133499,37.122879,Marsabit
2.133499,37.167795,Marsabit
2.133499,37.212711,Marsabit
2.133499,37.257626,Marsabit
2.133499,37.302542,Marsabit
2.133499,37.347458,Marsabit
2.133499,37.392374,Marsabit
2.133499,37.437289,Marsabit
2.133499,37.482205,Marsabit
2.133499,37.527121,Marsabit
2.133499,37.572037,Marsabit
2.133499,37.616953,Marsabit
2.133499,37.661868,Marsabit
2.133499,37.706784,Marsabit
2.133499,37.7517,Marsabit
2.133499,37.796616,Marsabit
2.133499,37.841531,Marsabit
2.133499,37.886447,Marsabit
2.133499,37.931363,Marsabit
2.133499,37.976279,Marsabit
2.133499,38.021194,Marsabit
2.133499,38.06611,Marsabit
2.133499,38.111026,Marsabit
2.133499,38.155942,Marsabit
2.133499,38.200857,Marsabit
2.133499,38.245773,Marsabit
2.133499,38.290689,Marsabit
2.133499,38.335605,Marsabit
2.133499,38.380521,Marsabit
2.133499,38.425436,Marsabit
2.133499,38.470352,Marsabit
2.133499,38.515268,Marsabit
2.133499,38.560184,Marsabit
2.133499,38.605099,Marsabit
2.133499,38.650015,Marsabit
2.133499,38.694931,Marsabit
2.133499,38.739847,Marsabit
2.133499,38.784762,Marsabit
2.133499,38.829678,Marsabit
2.133499,38.874594,Marsabit
2.133499,38.91951,Marsabit
2.133499,38.964425,Wajir
2.133499,39.009341,Wajir
2.133499,39.054257,Wajir
2.133499,39.099173,Wajir
2.133499,39.144089,Wajir
2.133499,39.189004,Wajir
2.133499,39.23392,Wajir
2.133499,39.278836,Wajir
2.133499,39.323752,Wajir
2.133499,39.368667,Wajir
2.133499,39.413583,Wajir
2.133499,39.458499,Wajir
2.133499,39.503415,Wajir
2.133499,39.54833,Wajir
2.133499,39.593246,Wajir
2.133499,39.638162,Wajir
2.133499,39.683078,Wajir
2.133499,39.727993,Wajir
2.133499,39.772909,Wajir
2.133499,39.817825,Wajir
2.133499,39.862741,Wajir
2.133499,39.907656,Wajir
2.133499,39.952572,Wajir
2.133499,39.997488,Wajir
2.133499,40.042404,Wajir
2.133499,40.08732,Wajir
2.133499,40.132235,Wajir
2.133499,40.177151,Wajir
2.133499,40.222067,Wajir
2.133499,40.266983,Wajir
2.133499,40.311898,Wajir
2.133499,40.356814,Wajir
2.133499,40.40173,Wajir
2.133499,40.446646,Wajir
2.133499,40.491561,Wajir
2.133499,40.536477,Wajir
2.133499,40.581393,Wajir
2.133499,40.626309,Wajir
2.133499,40.671224,Wajir
2.133499,40.71614,Wajir
2.133499,40.761056,Wajir
2.133499,40.805972,Wajir
2.133499,40.850888,Wajir
2.133499,40.895803,Wajir
2.133499,40.940719,Wajir
2.133499,40.985635,Wajir
2.088583,34.966922,Unknown
2.088583,35.011838,West Pokot
2.088583,35.056754,West Pokot
2.088583,35.10167,West Pokot
2.088583,35.146585,West Pokot
2.088583,35.191501,West Pokot
2.088583,35.236417,West Pokot
2.088583,35.281333,West Pokot
2.088583,35.326249,West Pokot
2.088583,35.371164,Turkana
2.088583,35.41608,Turkana
2.088583,35.460996,Turkana
2.088583,35.505912,Turkana
2.088583,35.550827,Turkana
2.088583,35.595743,Turkana
2.088583,35.640659,Turkana
2.088583,35.685575,Turkana
2.088583,35.73049,Turkana
2.088583,35.775406,Turkana
2.088583,35.820322,Turkana
2.088583,35.865238,Turkana
2.088583,35.910153,Turkana
2.088583,35.955069,Turkana
2.088583,35.999985,Turkana
2.088583,36.044901,Turkana
2.088583,36.089817,Turkana
2.088583,36.134732,Turkana
2.088583,36.179648,Turkana
2.088583,36.224564,Turkana
2.088583,36.26948,Turkana
2.088583,36.314395,Turkana
2.088583,36.359311,Turkana
2.088583,36.404227,Turkana
2.088583,36.449143,Turkana
2.088583,36.494058,Turkana
2.088583,36.538974,Turkana
2.088583,36.58389,Samburu
2.088583,36.628806,Samburu
2.088583,36.673721,Samburu
2.088583,36.718637,Samburu
2.088583,36.763553,Samburu
2.088583,36.808469,Samburu
2.088583,36.853385,Samburu
2.088583,36.8983,Samburu
2.088583,36.943216,Marsabit
2.088583,36.988132,Marsabit
2.088583,37.033048,Marsabit
2.088583,37.077963,Marsabit
2.088583,37.122879,Marsabit
2.088583,37.167795,Marsabit
2.088583,37.212711,Marsabit
2.088583,37.257626,Marsabit
2.088583,37.302542,Marsabit
2.088583,37.347458,Marsabit
2.088583,37.392374,Marsabit
2.088583,37.437289,Marsabit
2.088583,37.482205,Marsabit
2.088583,37.527121,Marsabit
2.088583,37.572037,Marsabit
2.088583,37.616953,Marsabit
2.088583,37.661868,Marsabit
2.088583,37.706784,Marsabit
2.088583,37.7517,Marsabit
2.088583,37.796616,Marsabit
2.088583,37.841531,Marsabit
2.088583,37.886447,Marsabit
2.088583,37.931363,Marsabit
2.088583,37.976279,Marsabit
2.088583,38.021194,Marsabit
2.088583,38.06611,Marsabit
2.088583,38.111026,Marsabit
2.088583,38.155942,Marsabit
2.088583,38.200857,Marsabit
2.088583,38.245773,Marsabit
2.088583,38.290689,Marsabit
2.088583,38.335605,Marsabit
2.088583,38.380521,Marsabit
2.088583,38.425436,Marsabit
2.088583,38.470352,Marsabit
2.088583,38.515268,Marsabit
2.088583,38.560184,Marsabit
2.088583,38.605099,Marsabit
2.088583,38.650015,Marsabit
2.088583,38.694931,Marsabit
2.088583,38.739847,Marsabit
2.088583,38.784762,Marsabit
2.088583,38.829678,Marsabit
2.088583,38.874594,Marsabit
2.088583,38.91951,Marsabit
2.088583,38.964425,Isiolo
2.088583,39.009341,Wajir
2.088583,39.054257,Wajir
2.088583,39.099173,Wajir
2.088583,39.144089,Wajir
2.088583,39.189004,Wajir
2.088583,39.23392,Wajir
2.088583,39.278836,Wajir
2.088583,39.323752,Wajir
2.088583,39.368667,Wajir
2.088583,39.413583,Wajir
2.088583,39.458499,Wajir
2.088583,39.503415,Wajir
2.088583,39.54833,Wajir
2.088583,39.593246,Wajir
2.088583,39.638162,Wajir
2.088583,39.683078,Wajir
2.088583,39.727993,Wajir
2.088583,39.772909,Wajir
2.088583,39.817825,Wajir
2.088583,39.862741,Wajir
2.088583,39.907656,Wajir
2.088583,39.952572,Wajir
2.088583,39.997488,Wajir
2.088583,40.042404,Wajir
2.088583,40.08732,Wajir
2.088583,40.132235,Wajir
2.088583,40.177151,Wajir
2.088583,40.222067,Wajir
2.088583,40.266983,Wajir
2.088583,40.311898,Wajir
2.088583,40.356814,Wajir
2.088583,40.40173,Wajir
2.088583,40.446646,Wajir
2.088583,40.491561,Wajir
2.088583,40.536477,Wajir
2.088583,40.581393,Wajir
2.088583,40.626309,Wajir
2.088583,40.671224,Wajir
2.088583,40.71614,Wajir
2.088583,40.761056,Wajir
2.088583,40.805972,Wajir
2.088583,40.850888,Wajir
2.088583,40.895803,Wajir
2.088583,40.940719,Wajir
2.088583,40.985635,Wajir
2.043667,34.966922,Unknown
2.043667,35.011838,West Pokot
2.043667,35.056754,West Pokot
2.043667,35.10167,West Pokot
2.043667,35.146585,West Pokot
2.043667,35.191501,West Pokot
2.043667,35.236417,West Pokot
2.043667,35.281333,West Pokot
2.043667,35.326249,West Pokot
2.043667,35.371164,Turkana
2.043667,35.41608,Turkana
2.043667,35.460996,Turkana
2.043667,35.505912,Turkana
2.043667,35.550827,Turkana
2.043667,35.595743,Turkana
2.043667,35.640659,Turkana
2.043667,35.685575,Turkana
2.043667,35.73049,Turkana
2.043667,35.775406,Turkana
2.043667,35.820322,Turkana
2.043667,35.865238,Turkana
2.043667,35.910153,Turkana
2.043667,35.955069,Turkana
2.043667,35.999985,Turkana
2.043667,36.044901,Turkana
2.043667,36.089817,Turkana
2.043667,36.134732,Turkana
2.043667,36.179648,Turkana
2.043667,36.224564,Turkana
2.043667,36.26948,Turkana
2.043667,36.314395,Turkana
2.043667,36.359311,Turkana
2.043667,36.404227,Turkana
2.043667,36.449143,Turkana
2.043667,36.494058,Turkana
2.043667,36.538974,Turkana
2.043667,36.58389,Samburu
2.043667,36.628806,Samburu
2.043667,36.673721,Samburu
2.043667,36.718637,Samburu
2.043667,36.763553,Samburu
2.043667,36.808469,Samburu
2.043667,36.853385,Samburu
2.043667,36.8983,Samburu
2.043667,36.943216,Marsabit
2.043667,36.988132,Marsabit
2.043667,37.033048,Marsabit
2.043667,37.077963,Marsabit
2.043667,37.122879,Marsabit
2.043667,37.167795,Marsabit
2.043667,37.212711,Marsabit
2.043667,37.257626,Marsabit
2.043667,37.302542,Marsabit
2.043667,37.347458,Marsabit
2.043667,37.392374,Marsabit
2.043667,37.437289,Marsabit
2.043667,37.482205,Marsabit
2.043667,37.527121,Marsabit
2.043667,37.572037,Marsabit
2.043667,37.616953,Marsabit
2.043667,37.661868,Marsabit
2.043667,37.706784,Marsabit
2.043667,37.7517,Marsabit
2.043667,37.796616,Marsabit
2.043667,37.841531,Marsabit
2.043667,37.886447,Marsabit
2.043667,37.931363,Marsabit
2.043667,37.976279,Marsabit
2.043667,38.021194,Marsabit
2.043667,38.06611,Marsabit
2.043667,38.111026,Marsabit
2.043667,38.155942,Marsabit
2.043667,38.200857,Marsabit
2.043667,38.245773,Marsabit
2.043667,38.290689,Marsabit
2.043667,38.335605,Marsabit
2.043667,38.380521,Marsabit
2.043667,38.425436,Marsabit
2.043667,38.470352,Marsabit
2.043667,38.515268,Marsabit
2.043667,38.560184,Marsabit
2.043667,38.605099,Marsabit
2.043667,38.650015,Marsabit
2.043667,38.694931,Marsabit
2.043667,38.739847,Marsabit
2.043667,38.784762,Marsabit
2.043667,38.829678,Marsabit
2.043667,38.874594,Isiolo
2.043667,38.91951,Isiolo
2.043667,38.964425,Isiolo
2.043667,39.009341,Wajir
2.043667,39.054257,Wajir
2.043667,39.099173,Wajir
2.043667,39.144089,Wajir
2.043667,39.189004,Wajir
2.043667,39.23392,Wajir
2.043667,39.278836,Wajir
2.043667,39.323752,Wajir
2.043667,39.368667,Wajir
2.043667,39.413583,Wajir
2.043667,39.458499,Wajir
2.043667,39.503415,Wajir
2.043667,39.54833,Wajir
