month,lat,lon,max_temp_c,ndvi,veg_cover_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3
2003-03,5.008108,35.326249,51.8900,0.1994,0.0000,53.0808,42.0311,0.0828
2003-03,5.008108,35.371164,50.2500,0.1995,0.0000,57.8845,41.9389,0.0753
2003-03,5.008108,35.416080,47.1700,0.2148,2.4750,55.9940,41.9389,0.0753
2003-03,4.963192,35.146585,48.0700,0.2130,2.1667,52.0529,40.2835,0.1325
2003-03,4.963192,35.191501,47.6900,0.2069,1.1417,54.8446,41.2859,0.1122
2003-03,4.963192,35.236417,48.2100,0.1975,0.0000,55.8339,41.2859,0.1122
2003-03,4.963192,35.281333,48.5700,0.2275,4.5750,55.0570,42.0311,0.0828
2003-03,4.963192,35.326249,48.5100,0.2307,5.1167,55.2119,42.0311,0.0828
2003-03,4.963192,35.371164,44.6300,0.2752,12.5417,67.7693,41.9389,0.0753
2003-03,4.963192,35.416080,47.8500,0.2233,3.8833,63.5609,41.9389,0.0753
2003-03,4.918276,35.011838,47.6700,0.2288,4.8083,51.3630,39.8770,0.1257
2003-03,4.918276,35.056754,46.7700,0.2198,3.3000,62.1910,42.1395,0.0899
2003-03,4.918276,35.101670,46.6100,0.2239,3.9833,60.9260,42.1395,0.0899
2003-03,4.918276,35.146585,47.8700,0.2314,5.2333,60.9260,42.1395,0.0899
2003-03,4.918276,35.191501,46.4700,0.2298,4.9667,60.6044,43.0006,0.1052
2003-03,4.918276,35.236417,48.1900,0.1900,0.0000,64.2677,43.0006,0.1052
2003-03,4.918276,35.281333,48.2300,0.2161,2.6750,59.6481,42.6634,0.0942
2003-03,4.918276,35.326249,48.2500,0.2191,3.1833,62.0614,42.6634,0.0942
2003-03,4.918276,35.371164,45.3700,0.2568,9.4583,71.9561,42.3035,0.0832
2003-03,4.918276,35.416080,47.3500,0.2015,0.2500,71.1783,42.3035,0.0832
2003-03,4.918276,35.460996,42.6900,0.3262,21.0333,68.7331,40.4426,0.1367
2003-03,4.918276,35.505912,37.2700,0.3968,32.7917,74.6839,40.4426,0.1367
2003-03,4.918276,35.550827,34.8700,0.4682,44.7000,71.7576,39.8712,0.1941
2003-03,4.873360,34.922007,47.6300,0.1799,0.0000,49.1969,37.8149,0.1466
2003-03,4.873360,34.966922,46.4900,0.2469,7.8167,48.7799,39.8770,0.1257
2003-03,4.873360,35.011838,47.1500,0.2362,6.0250,56.3355,39.8770,0.1257
2003-03,4.873360,35.056754,46.0500,0.2184,3.0583,60.8923,42.1395,0.0899
2003-03,4.873360,35.101670,48.4700,0.2129,2.1417,60.7829,42.1395,0.0899
2003-03,4.873360,35.146585,48.6900,0.2246,4.1000,60.7829,42.1395,0.0899
2003-03,4.873360,35.191501,44.4500,0.2707,11.7750,68.0565,43.0006,0.1052
2003-03,4.873360,35.236417,47.5300,0.1948,0.0000,66.8513,43.0006,0.1052
2003-03,4.873360,35.281333,46.3500,0.1960,0.0000,63.0638,42.6634,0.0942
2003-03,4.873360,35.326249,44.4100,0.2411,6.8500,66.7784,42.6634,0.0942
2003-03,4.873360,35.371164,44.9500,0.2832,13.8583,69.4766,42.3035,0.0832
2003-03,4.873360,35.416080,45.0700,0.2861,14.3417,76.3470,42.3035,0.0832
2003-03,4.873360,35.460996,39.3900,0.3782,29.7083,72.3398,40.4426,0.1367
2003-03,4.873360,35.505912,34.7700,0.5086,51.4250,76.1710,40.4426,0.1367
2003-03,4.873360,35.550827,30.5700,0.6707,78.4500,67.1328,39.8712,0.1941
2003-03,4.828445,34.787259,47.0700,0.2523,8.7167,65.7041,37.3943,0.1496
2003-03,4.828445,34.832175,47.8500,0.2578,9.6250,66.7989,37.3943,0.1496
2003-03,4.828445,34.877091,47.2500,0.2351,5.8417,54.7092,37.9919,0.1421
2003-03,4.828445,34.922007,47.1300,0.1705,0.0000,55.3178,37.9919,0.1421
2003-03,4.828445,34.966922,51.5300,0.2085,1.4083,58.0021,39.9716,0.1083
2003-03,4.828445,35.011838,50.2300,0.2530,8.8333,56.8142,39.9716,0.1083
2003-03,4.828445,35.056754,49.6700,0.2719,11.9750,63.8811,42.4660,0.0957
2003-03,4.828445,35.101670,50.0500,0.2359,5.9917,66.0763,42.4660,0.0957
2003-03,4.828445,35.146585,46.1300,0.2999,16.6500,66.0763,42.4660,0.0957
2003-03,4.828445,35.191501,41.2100,0.3457,24.2833,67.7907,43.0803,0.1071
2003-03,4.828445,35.236417,39.4900,0.3810,30.1667,68.8827,43.0803,0.1071
2003-03,4.828445,35.281333,35.6500,0.4277,37.9500,75.0057,42.4873,0.0916
2003-03,4.828445,35.326249,42.2900,0.2961,16.0167,71.3053,42.4873,0.0916
2003-03,4.828445,35.371164,44.7300,0.2933,15.5417,67.6648,42.2958,0.0866
2003-03,4.828445,35.416080,41.6700,0.3579,26.3167,71.0849,42.2958,0.0866
2003-03,4.828445,35.460996,36.6700,0.4341,39.0167,74.7205,41.2735,0.1620
2003-03,4.828445,35.505912,33.3900,0.5685,61.4250,82.2310,41.2735,0.1620
2003-03,4.828445,35.550827,35.3300,0.4941,49.0167,69.1520,40.2341,0.1512
2003-03,4.783529,34.652512,46.4700,0.2450,7.5083,65.1429,37.8421,0.1077
2003-03,4.783529,34.697428,46.0100,0.2653,10.8750,65.1429,37.8421,0.1077
2003-03,4.783529,34.742344,45.6500,0.2511,8.5167,65.9956,37.8421,0.1077
2003-03,4.783529,34.787259,46.5700,0.2420,7.0000,63.6807,37.3943,0.1496
2003-03,4.783529,34.832175,47.3900,0.2316,5.2667,66.0392,37.3943,0.1496
2003-03,4.783529,34.877091,47.4100,0.2335,5.5750,64.9883,37.9919,0.1421
2003-03,4.783529,34.922007,47.7100,0.1716,0.0000,60.9429,37.9919,0.1421
2003-03,4.783529,34.966922,49.1900,0.2038,0.6250,59.4395,39.9716,0.1083
2003-03,4.783529,35.011838,49.1900,0.2530,8.8333,59.2302,39.9716,0.1083
2003-03,4.783529,35.056754,49.6100,0.2243,4.0500,63.7458,42.4660,0.0957
2003-03,4.783529,35.101670,49.5300,0.2066,1.1000,66.0658,42.4660,0.0957
2003-03,4.783529,35.146585,46.7500,0.2692,11.5417,66.0658,42.4660,0.0957
2003-03,4.783529,35.191501,40.8900,0.4043,34.0583,69.2156,43.0803,0.1071
2003-03,4.783529,35.236417,36.2700,0.4941,49.0250,69.2307,43.0803,0.1071
2003-03,4.783529,35.281333,33.6900,0.5458,57.6333,75.4167,42.4873,0.0916
2003-03,4.783529,35.326249,44.8300,0.3099,18.3167,68.9025,42.4873,0.0916
2003-03,4.783529,35.371164,45.2500,0.2731,12.1750,69.0986,42.2958,0.0866
2003-03,4.783529,35.416080,44.6300,0.2664,11.0583,74.2510,42.2958,0.0866
2003-03,4.783529,35.460996,35.7900,0.4294,38.2417,77.9880,41.2735,0.1620
2003-03,4.783529,35.505912,31.5700,0.6471,74.5083,82.9438,41.2735,0.1620
2003-03,4.738613,34.562681,45.9700,0.2486,8.1083,73.1880,36.7049,0.1068
2003-03,4.738613,34.607596,45.3500,0.2508,8.4667,71.4612,36.7049,0.1068
