month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2015-04,5.008108,35.326249,42.4500,21.6300,29.9067,20.8200,456.0000,0.3895,0.2404,31.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.1462,71.3927,0.2101,1.4297
2015-04,5.008108,35.371164,42.1100,23.8900,31.4200,18.2200,461.0000,0.3084,0.1819,18.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.5095,70.9218,0.1775,1.5204
2015-04,5.008108,35.416080,40.3300,24.8900,31.8333,15.4400,552.0000,0.3337,0.1944,22.2833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.4632,70.9218,0.1775,1.5204
2015-04,4.963192,35.146585,33.5100,22.0500,28.4467,11.4600,459.0000,0.5015,0.2995,50.2500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,130.1149,69.5492,0.2832,1.3887
2015-04,4.963192,35.191501,34.7100,22.0100,28.3933,12.7000,455.0000,0.4593,0.2681,43.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.1337,71.1382,0.2813,1.3523
2015-04,4.963192,35.236417,36.2100,21.9700,28.4650,14.2400,488.0000,0.4204,0.2707,36.7417,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,138.2534,71.1382,0.2813,1.3523
2015-04,4.963192,35.281333,35.6500,21.2700,27.7350,14.3800,459.0000,0.4497,0.2724,41.6167,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,135.6108,71.3927,0.2101,1.4297
2015-04,4.963192,35.326249,35.8900,22.6100,28.4317,13.2800,455.0000,0.4420,0.2681,40.3333,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,133.3511,71.3927,0.2101,1.4297
2015-04,4.963192,35.371164,34.9900,22.5900,28.5633,12.4000,602.0000,0.4116,0.2486,35.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.6179,70.9218,0.1775,1.5204
2015-04,4.963192,35.416080,37.7300,21.8500,29.6867,15.8800,553.0000,0.3653,0.2372,27.5500,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,140.3760,70.9218,0.1775,1.5204
