month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2003-12,5.008108,35.326249,47.9100,21.4300,34.0850,26.4800,456.0000,0.2308,0.1090,5.1417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.6410,45.6826,0.1013,1.7512
2003-12,5.008108,35.371164,47.1300,23.0100,34.9700,24.1200,461.0000,0.2197,0.1027,3.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.3259,44.3399,0.0798,1.9209
2003-12,5.008108,35.416080,43.1100,24.4100,33.9800,18.7000,552.0000,0.3039,0.1431,17.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.6851,44.3399,0.0798,1.9209
2003-12,4.963192,35.146585,43.5100,22.7300,32.2300,20.7800,459.0000,0.4107,0.2066,35.1167,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,37.5916,45.9425,0.1695,1.6180
2003-12,4.963192,35.191501,44.6700,21.7500,32.9375,22.9200,455.0000,0.2932,0.1452,15.5333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.5011,47.6187,0.1550,1.5938
2003-12,4.963192,35.236417,44.4100,22.5500,32.4225,21.8600,488.0000,0.3144,0.1714,19.0667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,38.9999,47.6187,0.1550,1.5938
2003-12,4.963192,35.281333,44.1700,21.4900,32.5100,22.6800,459.0000,0.3329,0.1620,22.1500,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,39.2093,45.6826,0.1013,1.7512
2003-12,4.963192,35.326249,43.9500,22.1500,32.6750,21.8000,455.0000,0.3609,0.1817,26.8167,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,38.6222,45.6826,0.1013,1.7512
2003-12,4.963192,35.371164,42.0100,23.0700,32.7675,18.9400,602.0000,0.2908,0.1421,15.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.9202,44.3399,0.0798,1.9209
2003-12,4.963192,35.416080,44.6900,22.7700,33.2100,21.9200,553.0000,0.2704,0.1446,11.7333,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,38.2367,44.3399,0.0798,1.9209
2003-12,4.918276,35.011838,42.7900,22.2100,31.9225,20.5800,507.0000,0.4527,0.2263,42.1167,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,35.1307,44.7790,0.1599,1.9779
2003-12,4.918276,35.056754,41.5700,22.9100,31.9725,18.6600,585.0000,0.4731,0.2347,45.5250,0.0000,0.8236,0.0000,0.0000,0.0000,0.0000,35.0993,47.6748,0.1245,1.7461
2003-12,4.918276,35.101670,40.3100,22.8500,31.1450,17.4600,658.0000,0.4807,0.2425,46.7750,0.0000,0.0401,0.0000,0.0000,0.0000,1.0000,37.3379,47.6748,0.1245,1.7461
2003-12,4.918276,35.146585,41.1500,22.8100,31.4325,18.3400,545.0000,0.4588,0.2260,43.1417,0.0000,0.8638,0.0000,0.0000,0.0000,1.0000,37.3379,47.6748,0.1245,1.7461
2003-12,4.918276,35.191501,41.8900,22.9300,31.9000,18.9600,533.0000,0.4124,0.2001,35.4083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.3047,49.1657,0.1440,1.6881
