month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2017-04,5.008108,35.326249,48.3300,24.7100,36.9450,23.6200,456.0000,0.1959,0.0911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.9321,43.0706,0.0685,3.2078
2017-04,5.008108,35.371164,49.2100,27.8900,37.5333,21.3200,461.0000,0.2026,0.1008,0.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2338,43.2829,0.0614,3.3481
2017-04,5.008108,35.416080,44.8500,28.1500,35.6633,16.7000,552.0000,0.2431,0.1192,7.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.6725,43.2829,0.0614,3.3481
2017-04,4.963192,35.146585,44.9300,25.8100,35.7650,19.1200,459.0000,0.2406,0.1125,6.7583,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,40.7340,41.1957,0.1182,3.1300
2017-04,4.963192,35.191501,46.0900,25.5300,36.2233,20.5600,455.0000,0.2090,0.1007,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6897,42.2492,0.0966,3.0807
2017-04,4.963192,35.236417,51.2900,24.7300,37.0083,26.5600,488.0000,0.1867,0.0996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,45.3134,42.2492,0.0966,3.0807
2017-04,4.963192,35.281333,48.3900,23.3700,35.7650,25.0200,459.0000,0.2173,0.1024,2.8917,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,45.1562,43.0706,0.0685,3.2078
2017-04,4.963192,35.326249,44.3100,21.0300,33.9367,23.2800,455.0000,0.2317,0.1111,5.2750,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,44.0612,43.0706,0.0685,3.2078
2017-04,4.963192,35.371164,42.6100,22.0300,33.0167,20.5800,602.0000,0.2746,0.1429,12.4333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.2692,43.2829,0.0614,3.3481
2017-04,4.963192,35.416080,45.5500,27.6500,35.7283,17.9000,553.0000,0.2489,0.1341,8.1500,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,45.7658,43.2829,0.0614,3.3481
2017-04,4.918276,35.011838,45.7700,25.6500,35.9483,20.1200,507.0000,0.2686,0.1222,11.4333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,39.3609,40.4133,0.1133,3.3831
2017-04,4.918276,35.056754,45.9500,26.7700,36.1400,19.1800,585.0000,0.2521,0.1124,8.6833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.9256,42.0279,0.0735,3.0945
2017-04,4.918276,35.101670,44.8100,26.1100,34.5133,18.7000,658.0000,0.2596,0.1190,9.9333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,45.4048,42.0279,0.0735,3.0945
2017-04,4.918276,35.146585,44.1700,26.6100,35.0817,17.5600,545.0000,0.2728,0.1286,12.1333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,45.4048,42.0279,0.0735,3.0945
2017-04,4.918276,35.191501,43.8300,25.9900,35.1000,17.8400,533.0000,0.2699,0.1283,11.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.4767,43.2307,0.0852,3.0080
2017-04,4.918276,35.236417,46.3900,24.9700,36.1100,21.4200,489.0000,0.2100,0.1110,1.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.8968,43.2307,0.0852,3.0080
2017-04,4.918276,35.281333,46.3700,23.1900,35.2467,23.1800,495.0000,0.2389,0.1165,6.4833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.2446,43.2814,0.0765,3.1704
2017-04,4.918276,35.326249,45.2300,23.4700,34.7967,21.7600,606.0000,0.2387,0.1194,6.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.1206,43.2814,0.0765,3.1704
2017-04,4.918276,35.371164,44.8100,20.5900,33.5333,24.2200,649.0000,0.2808,0.1487,13.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.9729,43.6475,0.0678,3.3395
2017-04,4.918276,35.416080,44.4300,26.0900,35.3317,18.3400,590.0000,0.2134,0.1161,2.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.3472,43.6475,0.0678,3.3395
