month,lat,lon,max_temp_c,ndvi,veg_cover_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3
2010-12,5.008108,35.326249,48.8700,0.2103,1.7167,25.5275,32.9226,0.0478
2010-12,5.008108,35.371164,46.8100,0.2103,1.7167,25.4571,32.7996,0.0429
2010-12,5.008108,35.416080,45.0500,0.2041,0.6917,26.0138,32.7996,0.0429
2010-12,4.963192,35.146585,45.1900,0.2119,1.9833,25.5138,32.4595,0.0975
2010-12,4.963192,35.191501,45.6900,0.2054,0.9000,26.6910,32.8929,0.0734
2010-12,4.963192,35.236417,45.3700,0.1978,0.0000,26.7984,32.8929,0.0734
2010-12,4.963192,35.281333,45.0500,0.2168,2.8000,26.9859,32.9226,0.0478
2010-12,4.963192,35.326249,45.3900,0.2478,7.9667,25.1645,32.9226,0.0478
2010-12,4.963192,35.371164,43.1900,0.2455,7.5750,25.9198,32.7996,0.0429
2010-12,4.963192,35.416080,44.8300,0.2235,3.9083,26.1034,32.7996,0.0429
2010-12,4.918276,35.011838,44.5700,0.2704,11.7250,22.2103,33.3778,0.0956
2010-12,4.918276,35.056754,43.7700,0.2487,8.1083,23.7787,34.4459,0.0574
2010-12,4.918276,35.101670,44.0900,0.2276,4.6000,25.2226,34.4459,0.0574
2010-12,4.918276,35.146585,44.9700,0.2193,3.2083,25.2226,34.4459,0.0574
2010-12,4.918276,35.191501,44.7900,0.2186,3.0917,26.5270,35.1098,0.0690
2010-12,4.918276,35.236417,45.0500,0.1984,0.0000,25.5363,35.1098,0.0690
2010-12,4.918276,35.281333,44.7700,0.2196,3.2583,26.0077,34.2222,0.0572
2010-12,4.918276,35.326249,45.2700,0.2223,3.7167,25.6698,34.2222,0.0572
2010-12,4.918276,35.371164,43.9100,0.2417,6.9417,25.3622,33.7179,0.0477
2010-12,4.918276,35.416080,45.4100,0.1925,0.0000,25.2919,33.7179,0.0477
2010-12,4.918276,35.460996,40.7900,0.2618,10.2917,25.5031,32.3184,0.0988
2010-12,4.918276,35.505912,34.7900,0.3563,26.0500,27.3138,32.3184,0.0988
2010-12,4.918276,35.550827,33.2100,0.4386,39.7667,26.0974,31.2690,0.1582
2010-12,4.873360,34.922007,49.6300,0.1985,0.0000,15.7494,32.2536,0.1220
2010-12,4.873360,34.966922,44.5700,0.2636,10.5917,16.7130,33.3778,0.0956
2010-12,4.873360,35.011838,43.6300,0.2702,11.7000,22.5681,33.3778,0.0956
2010-12,4.873360,35.056754,42.4500,0.2647,10.7833,23.4484,34.4459,0.0574
2010-12,4.873360,35.101670,44.8100,0.2316,5.2583,23.6192,34.4459,0.0574
2010-12,4.873360,35.146585,45.3300,0.2297,4.9500,23.6192,34.4459,0.0574
2010-12,4.873360,35.191501,43.9100,0.2363,6.0500,27.4363,35.1098,0.0690
2010-12,4.873360,35.236417,43.6100,0.1936,0.0000,27.4402,35.1098,0.0690
2010-12,4.873360,35.281333,43.2900,0.2122,2.0250,27.1102,34.2222,0.0572
2010-12,4.873360,35.326249,42.1900,0.2419,6.9917,27.1574,34.2222,0.0572
2010-12,4.873360,35.371164,43.5500,0.2350,5.8333,24.0920,33.7179,0.0477
2010-12,4.873360,35.416080,44.0300,0.2230,3.8333,24.3085,33.7179,0.0477
2010-12,4.873360,35.460996,38.6700,0.2828,13.8000,24.8597,32.3184,0.0988
2010-12,4.873360,35.505912,34.1100,0.4524,42.0667,26.7332,32.3184,0.0988
2010-12,4.873360,35.550827,30.8700,0.5873,64.5500,25.2134,31.2690,0.1582
2010-12,4.828445,34.787259,44.7500,0.2394,6.5750,13.5978,31.9070,0.1245
2010-12,4.828445,34.832175,47.3500,0.2554,9.2250,14.0836,31.9070,0.1245
2010-12,4.828445,34.877091,48.2300,0.2266,4.4250,14.2599,32.2658,0.1154
2010-12,4.828445,34.922007,47.5900,0.1817,0.0000,15.0661,32.2658,0.1154
2010-12,4.828445,34.966922,50.2900,0.2094,1.5667,14.4819,33.7236,0.0786
2010-12,4.828445,35.011838,49.9700,0.2488,8.1333,19.5725,33.7236,0.0786
2010-12,4.828445,35.056754,47.7900,0.2610,10.1667,23.1204,35.2502,0.0622
2010-12,4.828445,35.101670,46.9900,0.2469,7.8083,23.8834,35.2502,0.0622
2010-12,4.828445,35.146585,43.5700,0.2873,14.5500,23.8834,35.2502,0.0622
2010-12,4.828445,35.191501,41.0500,0.3024,17.0750,24.8170,35.6399,0.0696
2010-12,4.828445,35.236417,37.6700,0.3006,16.7750,24.4489,35.6399,0.0696
2010-12,4.828445,35.281333,34.3300,0.3927,32.1167,25.3516,34.4325,0.0559
2010-12,4.828445,35.326249,41.1500,0.2531,8.8583,24.6772,34.4325,0.0559
2010-12,4.828445,35.371164,44.1300,0.2200,3.3333,23.6806,34.0926,0.0523
2010-12,4.828445,35.416080,41.5300,0.2675,11.2417,23.9722,34.0926,0.0523
2010-12,4.828445,35.460996,35.6500,0.3181,19.6833,24.3304,32.9273,0.1278
2010-12,4.828445,35.505912,32.9500,0.4673,44.5500,26.5228,32.9273,0.1278
2010-12,4.828445,35.550827,35.7100,0.3900,31.6667,25.5623,32.0215,0.1144
2010-12,4.783529,34.652512,45.5900,0.2525,8.7417,17.8729,32.1133,0.0825
