month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2018-07,5.008108,35.326249,41.2900,22.2900,31.7275,19.0000,456.0000,0.2875,0.1527,14.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.3262,39.8639,0.0452,2.7227
2018-07,5.008108,35.371164,40.5900,23.9700,31.9350,16.6200,461.0000,0.3269,0.1905,21.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.2305,39.9487,0.0425,2.9046
2018-07,5.008108,35.416080,39.8500,24.7500,32.1375,15.1000,552.0000,0.3230,0.1798,20.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.1478,39.9487,0.0425,2.9046
2018-07,4.963192,35.146585,39.0500,22.3900,30.9850,16.6600,459.0000,0.3204,0.1637,20.0667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,36.0571,38.8686,0.0888,2.5118
2018-07,4.963192,35.191501,40.3900,23.3300,31.8300,17.0600,455.0000,0.2999,0.1667,16.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.4469,39.6272,0.0660,2.5569
2018-07,4.963192,35.236417,38.6300,23.8100,30.9825,14.8200,488.0000,0.3708,0.2289,28.4583,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,32.0352,39.6272,0.0660,2.5569
2018-07,4.963192,35.281333,37.7100,23.2500,30.6750,14.4600,459.0000,0.3850,0.2124,30.8333,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,31.4696,39.8639,0.0452,2.7227
2018-07,4.963192,35.326249,38.5900,24.1500,31.0550,14.4400,455.0000,0.3571,0.1868,26.1833,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,30.4663,39.8639,0.0452,2.7227
2018-07,4.963192,35.371164,36.8900,23.4300,30.1675,13.4600,602.0000,0.3987,0.2326,33.1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4766,39.9487,0.0425,2.9046
2018-07,4.963192,35.416080,39.3700,24.1300,31.3675,15.2400,553.0000,0.3711,0.2168,28.5250,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,31.5932,39.9487,0.0425,2.9046
2018-07,4.918276,35.011838,39.0900,21.0900,29.8325,18.0000,507.0000,0.3866,0.2166,31.1000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,35.0916,38.6106,0.0863,2.5571
2018-07,4.918276,35.056754,37.5700,21.8300,29.6900,15.7400,585.0000,0.4198,0.2313,36.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3586,39.4883,0.0474,2.4315
2018-07,4.918276,35.101670,37.0500,22.0900,29.3800,14.9600,658.0000,0.3906,0.2095,31.7667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,38.1874,39.4883,0.0474,2.4315
2018-07,4.918276,35.146585,37.7300,22.5900,30.1300,15.1400,545.0000,0.3585,0.1903,26.4167,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,38.1874,39.4883,0.0474,2.4315
2018-07,4.918276,35.191501,37.9500,23.1100,30.5575,14.8400,533.0000,0.3816,0.2097,30.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.2783,40.9645,0.0571,2.4479
2018-07,4.918276,35.236417,38.7500,24.4100,31.6050,14.3400,489.0000,0.3917,0.2229,31.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7607,40.9645,0.0571,2.4479
2018-07,4.918276,35.281333,40.2300,24.5300,31.9275,15.7000,495.0000,0.3515,0.1828,25.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4550,40.7546,0.0517,2.6429
2018-07,4.918276,35.326249,40.1700,24.3700,31.9550,15.8000,606.0000,0.3154,0.1674,19.2250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.8722,40.7546,0.0517,2.6429
2018-07,4.918276,35.371164,38.2500,23.4500,30.5100,14.8000,649.0000,0.3755,0.2102,29.2417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.4591,40.4062,0.0465,2.8459
2018-07,4.918276,35.416080,39.7700,24.2100,31.4225,15.5600,590.0000,0.3207,0.1829,20.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.9382,40.4062,0.0465,2.8459
2018-07,4.918276,35.460996,34.7500,22.0300,28.3600,12.7200,990.0000,0.5315,0.3089,55.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.6394,39.8631,0.0983,3.0942
2018-07,4.918276,35.505912,29.1100,19.1900,24.2250,9.9200,1386.0000,0.6291,0.3724,71.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9092,39.8631,0.0983,3.0942
2018-07,4.918276,35.550827,27.3100,18.8700,22.9750,8.4400,1308.0000,0.6925,0.4223,82.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.8025,38.4486,0.1577,3.3943
2018-07,4.873360,34.922007,38.0300,21.5900,29.5800,16.4400,453.0000,0.5262,0.3233,54.3583,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,31.2603,37.2428,0.1145,2.6838
2018-07,4.873360,34.966922,38.8500,22.3500,30.3275,16.5000,455.0000,0.3320,0.1808,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,34.2985,38.6106,0.0863,2.5571
2018-07,4.873360,35.011838,40.0500,21.4500,30.1800,18.6000,487.0000,0.3538,0.2006,25.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.1526,38.6106,0.0863,2.5571
2018-07,4.873360,35.056754,36.5500,22.1700,29.7400,14.3800,532.0000,0.3978,0.2237,32.9667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4973,39.4883,0.0474,2.4315
2018-07,4.873360,35.101670,37.5500,21.0300,29.3425,16.5200,514.0000,0.3704,0.2142,28.3917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4864,39.4883,0.0474,2.4315
2018-07,4.873360,35.146585,37.2500,21.9900,29.4925,15.2600,594.0000,0.3888,0.2240,31.4667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.4864,39.4883,0.0474,2.4315
2018-07,4.873360,35.191501,36.0900,22.8900,29.5325,13.2000,554.0000,0.4348,0.2582,39.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.2474,40.9645,0.0571,2.4479
2018-07,4.873360,35.236417,39.3500,24.5900,32.1325,14.7600,550.0000,0.3133,0.1794,18.8833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6899,40.9645,0.0571,2.4479
2018-07,4.873360,35.281333,40.6900,24.7100,32.5650,15.9800,585.0000,0.2867,0.1565,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3117,40.7546,0.0517,2.6429
2018-07,4.873360,35.326249,38.2700,23.8900,31.0325,14.3800,818.0000,0.3441,0.1865,24.0167,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,33.6099,40.7546,0.0517,2.6429
2018-07,4.873360,35.371164,37.6500,23.0500,30.0425,14.6000,701.0000,0.3642,0.2107,27.3667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.9380,40.4062,0.0465,2.8459
2018-07,4.873360,35.416080,38.5700,23.2300,30.5625,15.3400,715.0000,0.3569,0.1928,26.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.4866,40.4062,0.0465,2.8459
2018-07,4.873360,35.460996,31.7300,20.1700,26.2975,11.5600,1112.0000,0.5659,0.3139,60.9917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.1030,39.8631,0.0983,3.0942
2018-07,4.873360,35.505912,26.8700,17.3100,21.8175,9.5600,1477.0000,0.6781,0.3906,79.6750,0.0000,0.0000,0.8637,0.0000,0.0000,0.0000,41.6044,39.8631,0.0983,3.0942
2018-07,4.873360,35.550827,24.3700,16.7300,20.5575,7.6400,1161.0000,0.7449,0.4597,90.8167,0.0000,0.0000,5.1821,0.0000,0.0000,0.0000,30.1470,38.4486,0.1577,3.3943
2018-07,4.828445,34.787259,42.3300,22.9500,32.2875,19.3800,453.0000,0.2712,0.1502,11.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.9739,37.4654,0.1195,3.0556
2018-07,4.828445,34.832175,44.3700,23.1100,32.7300,21.2600,465.0000,0.2785,0.1437,13.0833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5075,37.4654,0.1195,3.0556
2018-07,4.828445,34.877091,44.6900,22.1900,32.6825,22.5000,459.0000,0.3410,0.1978,23.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.3570,37.6401,0.1091,3.0103
2018-07,4.828445,34.922007,39.9500,21.3900,30.0325,18.5600,455.0000,0.4722,0.3057,45.3667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,30.3345,37.6401,0.1091,3.0103
2018-07,4.828445,34.966922,37.8700,20.3700,28.3850,17.5000,454.0000,0.4694,0.3021,44.9000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,33.8009,39.8735,0.0701,2.8054
2018-07,4.828445,35.011838,39.8500,21.1300,29.7200,18.7200,463.0000,0.4054,0.2387,34.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3226,39.8735,0.0701,2.8054
2018-07,4.828445,35.056754,42.3100,21.7300,31.0750,20.5800,471.0000,0.3368,0.1808,22.8083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.2307,40.5076,0.0533,2.5793
2018-07,4.828445,35.101670,39.7700,22.7900,30.8350,16.9800,477.0000,0.3669,0.2167,27.8250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0898,40.5076,0.0533,2.5793
2018-07,4.828445,35.146585,37.1700,24.0500,30.1875,13.1200,703.0000,0.4268,0.2520,37.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0898,40.5076,0.0533,2.5793
2018-07,4.828445,35.191501,35.0500,23.1100,28.9625,11.9400,653.0000,0.4862,0.2821,47.6917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.3149,41.9460,0.0621,2.5632
2018-07,4.828445,35.236417,33.0100,21.5100,27.2700,11.5000,743.0000,0.5101,0.2767,51.6750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.3262,41.9460,0.0621,2.5632
2018-07,4.828445,35.281333,30.5100,18.8700,24.6275,11.6400,1003.0000,0.5687,0.3365,61.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.3085,40.8962,0.0516,2.7952
2018-07,4.828445,35.326249,34.9300,22.0500,28.1375,12.8800,880.0000,0.3500,0.2117,25.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9245,40.8962,0.0516,2.7952
2018-07,4.828445,35.371164,37.9100,21.9700,29.8850,15.9400,738.0000,0.3334,0.1827,22.2250,0.0000,0.0000,0.0000,0.0000,0.0000,17.0000,34.7918,40.8681,0.0511,3.0333
2018-07,4.828445,35.416080,34.2700,20.8500,27.6050,13.4200,1024.0000,0.4493,0.2344,41.5417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4618,40.8681,0.0511,3.0333
2018-07,4.828445,35.460996,29.3300,18.1700,23.8925,11.1600,1056.0000,0.6004,0.3457,66.7333,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,39.9882,40.1206,0.1279,3.2860
2018-07,4.828445,35.505912,26.5100,17.2500,21.6700,9.2600,1359.0000,0.7063,0.4078,84.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,36.9947,40.1206,0.1279,3.2860
2018-07,4.828445,35.550827,27.7700,19.2500,23.2175,8.5200,850.0000,0.6812,0.3982,80.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.3430,38.9861,0.1147,3.5751
2018-07,4.783529,34.652512,41.6100,23.3900,31.8275,18.2200,477.0000,0.2899,0.1630,14.9750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4594,37.8655,0.0816,3.0217
2018-07,4.783529,34.697428,41.7900,21.8900,31.0508,19.9000,468.0000,0.2972,0.1606,16.1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4594,37.8655,0.0816,3.0217
2018-07,4.783529,34.742344,41.7700,22.5500,31.8150,19.2200,457.0000,0.2833,0.1562,13.8917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4297,37.8655,0.0816,3.0217
2018-07,4.783529,34.787259,41.5900,22.8700,32.0450,18.7200,456.0000,0.2906,0.1552,15.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2034,37.4654,0.1195,3.0556
2018-07,4.783529,34.832175,45.6100,22.8100,32.9900,22.8000,463.0000,0.2586,0.1421,9.7583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2171,37.4654,0.1195,3.0556
2018-07,4.783529,34.877091,43.3900,22.1100,31.9425,21.2800,459.0000,0.3687,0.2163,28.1167,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,30.3794,37.6401,0.1091,3.0103
2018-07,4.783529,34.922007,38.1300,21.0300,29.0575,17.1000,456.0000,0.4806,0.2921,46.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.7576,37.6401,0.1091,3.0103
2018-07,4.783529,34.966922,35.8900,20.6100,28.2550,15.2800,457.0000,0.4691,0.2866,44.8500,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,28.3464,39.8735,0.0701,2.8054
2018-07,4.783529,35.011838,37.6900,20.9500,29.2325,16.7400,458.0000,0.4221,0.2611,37.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.2939,39.8735,0.0701,2.8054
2018-07,4.783529,35.056754,40.6300,22.8300,30.4025,17.8000,464.0000,0.4157,0.2478,35.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.7427,40.5076,0.0533,2.5793
2018-07,4.783529,35.101670,38.4100,24.2500,30.9375,14.1600,478.0000,0.3911,0.2277,31.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1366,40.5076,0.0533,2.5793
2018-07,4.783529,35.146585,37.6100,24.4700,30.6100,13.1400,821.0000,0.4334,0.2519,38.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.1366,40.5076,0.0533,2.5793
2018-07,4.783529,35.191501,33.7500,21.4300,27.1975,12.3200,876.0000,0.5482,0.3226,58.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.1771,41.9460,0.0621,2.5632
2018-07,4.783529,35.236417,31.2700,19.5700,25.2775,11.7000,1029.0000,0.5521,0.2987,58.6750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.7687,41.9460,0.0621,2.5632
2018-07,4.783529,35.281333,28.1500,17.4300,22.6975,10.7200,1405.0000,0.6039,0.3558,67.3250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.4741,40.8962,0.0516,2.7952
2018-07,4.783529,35.326249,36.6500,21.8500,29.0200,14.8000,711.0000,0.3155,0.1721,19.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.7612,40.8962,0.0516,2.7952
2018-07,4.783529,35.371164,38.1100,20.4500,29.2250,17.6600,668.0000,0.3322,0.1878,22.0333,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,29.3067,40.8681,0.0511,3.0333
2018-07,4.783529,35.416080,38.3300,21.1900,29.8300,17.1400,762.0000,0.3430,0.1933,23.8417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.2715,40.8681,0.0511,3.0333
2018-07,4.783529,35.460996,28.7100,17.0100,23.3800,11.7000,1022.0000,0.6170,0.3507,69.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.4681,40.1206,0.1279,3.2860
