month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2010-08,5.008108,35.326249,47.5500,21.8300,34.3575,25.7200,456.0000,0.2366,0.1087,6.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3424,41.0930,0.0505,2.1525
2010-08,5.008108,35.371164,45.6700,24.6100,34.5800,21.0600,461.0000,0.2376,0.1365,6.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7393,40.2639,0.0442,2.4334
2010-08,5.008108,35.416080,43.2700,23.9100,34.6558,19.3600,552.0000,0.2382,0.1259,6.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.7621,40.2639,0.0442,2.4334
2010-08,4.963192,35.146585,41.0100,23.6900,32.7750,17.3200,459.0000,0.3074,0.1682,17.9000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,18.6445,42.0535,0.1130,1.7240
2010-08,4.963192,35.191501,46.5700,23.5900,34.0775,22.9800,455.0000,0.2864,0.1495,14.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.9999,41.4220,0.0779,1.8807
2010-08,4.963192,35.236417,44.6300,22.7700,33.8675,21.8600,488.0000,0.2431,0.1312,7.1750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,14.9717,41.4220,0.0779,1.8807
2010-08,4.963192,35.281333,44.5900,22.3300,33.6975,22.2600,459.0000,0.2552,0.1272,9.2083,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,15.4965,41.0930,0.0505,2.1525
2010-08,4.963192,35.326249,43.2900,22.6900,33.4925,20.6000,455.0000,0.2727,0.1357,12.1250,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,16.9914,41.0930,0.0505,2.1525
2010-08,4.963192,35.371164,41.1500,23.0700,32.5550,18.0800,602.0000,0.3068,0.1572,17.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.6751,40.2639,0.0442,2.4334
2010-08,4.963192,35.416080,43.4300,23.1700,34.0425,20.2600,553.0000,0.2620,0.1538,10.3333,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,19.9481,40.2639,0.0442,2.4334
2010-08,4.918276,35.011838,42.1700,22.3900,31.7500,19.7800,507.0000,0.3552,0.1845,25.8667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,17.2156,44.1158,0.1312,1.6871
2010-08,4.918276,35.056754,42.1100,22.3500,32.2525,19.7600,585.0000,0.3273,0.1532,21.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.3561,43.9790,0.0704,1.6955
2010-08,4.918276,35.101670,39.9300,22.8100,31.5325,17.1200,658.0000,0.3539,0.1759,25.6500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,19.5017,43.9790,0.0704,1.6955
