month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2010-05,5.008108,35.326249,41.7300,22.3300,30.6675,19.4000,456.0000,0.4089,0.2402,34.8167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2838,64.0283,0.1719,1.5540
2010-05,5.008108,35.371164,38.4100,23.4500,29.8300,14.9600,461.0000,0.5361,0.3780,56.0167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.7682,62.3478,0.1393,1.7192
2010-05,5.008108,35.416080,36.8700,24.5100,29.8192,12.3600,552.0000,0.4886,0.3046,48.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.7907,62.3478,0.1393,1.7192
2010-05,4.963192,35.146585,38.7300,21.5900,29.6325,17.1400,459.0000,0.4913,0.2786,48.5500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,46.7634,64.6181,0.2554,1.3231
2010-05,4.963192,35.191501,40.2700,21.3100,30.4275,18.9600,455.0000,0.4677,0.2720,44.6083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.5874,65.1709,0.2436,1.3983
2010-05,4.963192,35.236417,38.7300,21.3500,29.4700,17.3800,488.0000,0.5404,0.3619,56.7333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,43.6656,65.1709,0.2436,1.3983
2010-05,4.963192,35.281333,37.0900,22.8500,28.9325,14.2400,459.0000,0.5718,0.3714,61.9750,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,46.6605,64.0283,0.1719,1.5540
2010-05,4.963192,35.326249,37.9900,22.2300,29.3917,15.7600,455.0000,0.5771,0.3680,62.8417,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,49.2389,64.0283,0.1719,1.5540
2010-05,4.963192,35.371164,37.1700,21.7300,28.6033,15.4400,602.0000,0.5807,0.3786,63.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.0657,62.3478,0.1393,1.7192
2010-05,4.963192,35.416080,37.0700,22.5500,28.8883,14.5200,553.0000,0.5297,0.3660,54.9417,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,55.4972,62.3478,0.1393,1.7192
2010-05,4.918276,35.011838,36.6100,22.7100,29.9200,13.9000,507.0000,0.4909,0.2837,48.4750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,60.1067,65.3553,0.2606,1.2811
2010-05,4.918276,35.056754,39.4500,23.3300,30.9775,16.1200,585.0000,0.4463,0.2446,41.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.4106,66.9425,0.2164,1.2775
2010-05,4.918276,35.101670,38.7700,23.0100,29.2925,15.7600,658.0000,0.5302,0.2870,55.0333,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,59.4320,66.9425,0.2164,1.2775
2010-05,4.918276,35.146585,39.0100,21.1100,29.3525,17.9000,545.0000,0.5023,0.2659,50.3750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,59.4320,66.9425,0.2164,1.2775
2010-05,4.918276,35.191501,38.1700,21.2500,29.9475,16.9200,533.0000,0.5245,0.2898,54.0833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.5661,66.1023,0.2313,1.3518
2010-05,4.918276,35.236417,37.3700,23.1500,29.5975,14.2200,489.0000,0.5609,0.3675,60.1417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.4547,66.1023,0.2313,1.3518
2010-05,4.918276,35.281333,35.9700,22.8900,28.5000,13.0800,495.0000,0.6323,0.4271,72.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.1812,64.5728,0.1959,1.5261
2010-05,4.918276,35.326249,36.3500,22.8100,29.0750,13.5400,606.0000,0.5503,0.3574,58.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.3634,64.5728,0.1959,1.5261
2010-05,4.918276,35.371164,34.1500,21.6500,28.1650,12.5000,649.0000,0.5689,0.3609,61.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.2199,63.1567,0.1593,1.7042
2010-05,4.918276,35.416080,36.6900,22.3700,29.3075,14.3200,590.0000,0.4435,0.2917,40.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.3270,63.1567,0.1593,1.7042
2010-05,4.918276,35.460996,32.2100,20.9300,27.0525,11.2800,990.0000,0.6061,0.3963,67.6833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.9758,59.8012,0.2207,1.8142
2010-05,4.918276,35.505912,29.2300,19.4100,24.1325,9.8200,1386.0000,0.6637,0.4420,77.2750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.5199,59.8012,0.2207,1.8142
2010-05,4.918276,35.550827,27.2300,19.1100,23.3800,8.1200,1308.0000,0.7104,0.4597,85.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.1532,58.5597,0.2783,1.8887
2010-05,4.873360,34.922007,33.7100,24.0500,28.7467,9.6600,453.0000,0.4423,0.2384,40.3750,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,58.4323,63.2717,0.2698,1.2847
2010-05,4.873360,34.966922,35.6100,23.2300,29.6900,12.3800,455.0000,0.4728,0.2648,45.4667,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,57.5106,65.3553,0.2606,1.2811
2010-05,4.873360,35.011838,35.5900,22.7300,29.3733,12.8600,487.0000,0.5634,0.3481,60.5583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.9183,65.3553,0.2606,1.2811
2010-05,4.873360,35.056754,36.9100,23.4900,30.0358,13.4200,532.0000,0.4789,0.2969,46.4833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8906,66.9425,0.2164,1.2775
2010-05,4.873360,35.101670,38.5500,22.5100,29.7950,16.0400,514.0000,0.5343,0.3054,55.7083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7227,66.9425,0.2164,1.2775
2010-05,4.873360,35.146585,39.2300,21.1100,29.7075,18.1200,594.0000,0.4856,0.2731,47.5917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.7227,66.9425,0.2164,1.2775
2010-05,4.873360,35.191501,37.4700,22.4100,29.5400,15.0600,554.0000,0.5090,0.3032,51.4917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.8670,66.1023,0.2313,1.3518
2010-05,4.873360,35.236417,36.6300,23.4900,29.5400,13.1400,550.0000,0.5164,0.3347,52.7333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.7597,66.1023,0.2313,1.3518
