month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2024-02,5.008108,35.326249,46.5500,24.3900,34.4225,22.1600,456.0000,0.2429,0.1160,7.1500,0.0000,0.0484,0.0000,0.0000,0.0000,0.0000,64.8524,36.1914,0.0488,1.7093
2024-02,5.008108,35.371164,45.2500,25.9100,35.0550,19.3400,461.0000,0.2377,0.1109,6.2833,0.0000,1.6793,0.0000,0.0000,0.0000,0.0000,66.5983,36.5700,0.0474,1.8313
2024-02,5.008108,35.416080,41.1900,27.6500,34.4600,13.5400,552.0000,0.2380,0.1110,6.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5414,36.5700,0.0474,1.8313
2024-02,4.963192,35.146585,40.9900,24.9500,31.5175,16.0400,459.0000,0.4427,0.2288,40.4500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,82.4455,34.4746,0.0929,1.5774
2024-02,4.963192,35.191501,41.6700,25.0500,31.6650,16.6200,455.0000,0.4043,0.2165,34.0583,0.0000,1.7276,0.0000,0.0000,0.0000,0.0000,86.0559,35.2508,0.0701,1.6018
2024-02,4.963192,35.236417,42.4300,24.9100,32.2150,17.5200,488.0000,0.3207,0.1752,20.1250,0.0000,2.6881,0.0000,0.0000,0.0000,1.0000,77.4182,35.2508,0.0701,1.6018
2024-02,4.963192,35.281333,42.1700,24.0900,31.8375,18.0800,459.0000,0.3041,0.1447,17.3417,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,74.8082,36.1914,0.0488,1.7093
2024-02,4.963192,35.326249,41.7900,25.4300,32.2300,16.3600,455.0000,0.3077,0.1517,17.9417,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,76.7640,36.1914,0.0488,1.7093
2024-02,4.963192,35.371164,39.5100,27.2100,32.3775,12.3000,602.0000,0.3276,0.1654,21.2583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.2789,36.5700,0.0474,1.8313
2024-02,4.963192,35.416080,41.8900,26.8300,33.3025,15.0600,553.0000,0.2588,0.1205,9.7917,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,86.5217,36.5700,0.0474,1.8313
2024-02,4.918276,35.011838,40.3100,25.6300,32.1125,14.6800,507.0000,0.3663,0.1791,27.7083,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,72.2663,33.5968,0.0884,1.7991
2024-02,4.918276,35.056754,40.0700,26.9700,32.3925,13.1000,585.0000,0.3415,0.1618,23.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.5336,34.9773,0.0502,1.6603
2024-02,4.918276,35.101670,39.2700,26.2700,31.5150,13.0000,658.0000,0.3665,0.1793,27.7500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,84.0789,34.9773,0.0502,1.6603
2024-02,4.918276,35.146585,40.7300,25.3900,31.7125,15.3400,545.0000,0.4080,0.2054,34.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,84.0789,34.9773,0.0502,1.6603
2024-02,4.918276,35.191501,39.7700,25.3500,31.4650,14.4200,533.0000,0.4444,0.2331,40.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.2593,36.4397,0.0630,1.5893
2024-02,4.918276,35.236417,41.2900,25.6500,32.1850,15.6400,489.0000,0.3572,0.1885,26.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5608,36.4397,0.0630,1.5893
2024-02,4.918276,35.281333,42.3500,25.6300,32.5625,16.7200,495.0000,0.3483,0.1737,24.7083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.5260,36.3825,0.0571,1.7098
2024-02,4.918276,35.326249,42.7100,25.9500,32.8950,16.7600,606.0000,0.3239,0.1631,20.6417,0.0000,0.8637,0.0000,0.0000,0.0000,0.0000,93.9652,36.3825,0.0571,1.7098
2024-02,4.918276,35.371164,40.5300,27.2700,32.4225,13.2600,649.0000,0.3020,0.1611,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.2359,36.3844,0.0527,1.8414
2024-02,4.918276,35.416080,42.7900,27.6900,33.4275,15.1000,590.0000,0.2333,0.1281,5.5417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.6661,36.3844,0.0527,1.8414
2024-02,4.918276,35.460996,37.6100,26.0500,31.2225,11.5600,990.0000,0.3565,0.1785,26.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.2688,35.5812,0.1080,1.9093
2024-02,4.918276,35.505912,33.8500,23.6300,27.8400,10.2200,1386.0000,0.4795,0.2365,46.5750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.4953,35.5812,0.1080,1.9093
2024-02,4.918276,35.550827,31.5500,23.2300,26.8300,8.3200,1308.0000,0.5493,0.2759,58.2083,0.0000,0.8637,0.0000,0.0000,0.0000,0.0000,77.3941,35.4715,0.1687,1.9530
