month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2024-04,5.008108,35.326249,38.7100,22.8500,29.3550,15.8600,456.0000,0.4204,0.2162,36.7333,0.0000,0.0484,0.0000,0.0000,0.0000,0.0000,173.5596,63.5232,0.1401,1.6908
2024-04,5.008108,35.371164,40.2300,22.5300,29.4017,17.7000,461.0000,0.3647,0.1843,27.4417,0.0000,1.6793,0.0000,0.0000,0.0000,0.0000,166.9111,62.5419,0.1236,1.8336
2024-04,5.008108,35.416080,39.5500,21.8900,29.1317,17.6600,552.0000,0.4083,0.2119,34.7167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.2503,62.5419,0.1236,1.8336
2024-04,4.963192,35.146585,36.4300,23.2700,28.8200,13.1600,459.0000,0.5780,0.3281,63.0083,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,168.0429,62.0919,0.2061,1.5893
2024-04,4.963192,35.191501,36.4100,23.5700,28.7000,12.8400,455.0000,0.5346,0.3180,55.7583,0.0000,1.7276,0.0000,0.0000,0.0000,0.0000,169.9246,63.4436,0.1916,1.5780
2024-04,4.963192,35.236417,35.2900,23.1100,28.1283,12.1800,488.0000,0.5161,0.3339,52.6750,0.0000,2.6881,0.0000,0.0000,0.0000,1.0000,184.2177,63.4436,0.1916,1.5780
2024-04,4.963192,35.281333,35.4700,22.9700,27.9650,12.5000,459.0000,0.5906,0.3343,65.1000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,181.5624,63.5232,0.1401,1.6908
2024-04,4.963192,35.326249,36.2500,23.4500,28.4783,12.8000,455.0000,0.5591,0.2924,59.8500,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,189.1723,63.5232,0.1401,1.6908
2024-04,4.963192,35.371164,36.8700,19.3900,28.1133,17.4800,602.0000,0.5025,0.2782,50.4083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203.6707,62.5419,0.1236,1.8336
2024-04,4.963192,35.416080,38.6300,22.5300,29.7233,16.1000,553.0000,0.4242,0.2343,37.3667,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,194.8270,62.5419,0.1236,1.8336
2024-04,4.918276,35.011838,32.2700,22.8500,27.8950,9.4200,507.0000,0.5991,0.3403,66.5083,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,178.2640,60.8368,0.1923,1.7741
2024-04,4.918276,35.056754,32.6700,23.4100,28.2433,9.2600,585.0000,0.5513,0.2992,58.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.8049,64.3546,0.1600,1.5957
2024-04,4.918276,35.101670,33.1500,22.7700,28.3500,10.3800,658.0000,0.5771,0.3261,62.8500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,185.0646,64.3546,0.1600,1.5957
2024-04,4.918276,35.146585,35.3900,22.9700,28.2900,12.4200,545.0000,0.5983,0.3273,66.3750,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,185.0646,64.3546,0.1600,1.5957
2024-04,4.918276,35.191501,35.6700,23.1500,28.3850,12.5200,533.0000,0.5978,0.3541,66.3083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.8038,65.3916,0.1855,1.5055
2024-04,4.918276,35.236417,34.8700,23.9500,28.7633,10.9200,489.0000,0.5631,0.3557,60.5083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.8710,65.3916,0.1855,1.5055
2024-04,4.918276,35.281333,35.1500,23.8100,28.6367,11.3400,495.0000,0.6084,0.3633,68.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,169.5726,63.8976,0.1585,1.6465
2024-04,4.918276,35.326249,34.7300,21.0900,28.2025,13.6400,606.0000,0.5366,0.3064,56.1000,0.0000,0.8637,0.0000,0.0000,0.0000,0.0000,194.1839,63.8976,0.1585,1.6465
2024-04,4.918276,35.371164,35.0700,20.5900,28.2933,14.4800,649.0000,0.4914,0.2786,48.5667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,217.3752,62.8875,0.1384,1.7971
2024-04,4.918276,35.416080,37.9900,19.7300,29.1658,18.2600,590.0000,0.3813,0.2137,30.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.5113,62.8875,0.1384,1.7971
2024-04,4.918276,35.460996,33.9900,22.4500,27.0733,11.5400,990.0000,0.5843,0.3206,64.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,252.6133,60.8935,0.1972,1.8964
2024-04,4.918276,35.505912,28.1700,20.0100,23.6750,8.1600,1386.0000,0.6285,0.3628,71.4083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,272.6976,60.8935,0.1972,1.8964
2024-04,4.918276,35.550827,27.4900,19.5500,23.8433,7.9400,1308.0000,0.6921,0.4044,82.0083,0.0000,0.8637,0.0000,0.0000,0.0000,0.0000,267.8049,60.2443,0.2492,1.9739
2024-04,4.873360,34.922007,36.5700,23.4900,28.5400,13.0800,453.0000,0.3543,0.1743,25.7167,0.0000,0.0000,0.0000,1.7273,0.0000,2.0000,204.8141,57.1729,0.1938,1.9531
2024-04,4.873360,34.966922,36.0100,23.2900,28.3133,12.7200,455.0000,0.6052,0.3447,67.5333,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,193.6380,60.8368,0.1923,1.7741
2024-04,4.873360,35.011838,32.7500,23.0300,28.0033,9.7200,487.0000,0.5868,0.3314,64.4583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.7666,60.8368,0.1923,1.7741
2024-04,4.873360,35.056754,33.1100,23.3700,28.3800,9.7400,532.0000,0.5188,0.3044,53.1333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.5649,64.3546,0.1600,1.5957
2024-04,4.873360,35.101670,32.9100,22.5700,27.7700,10.3400,514.0000,0.6027,0.3456,67.1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.4708,64.3546,0.1600,1.5957
2024-04,4.873360,35.146585,34.2500,16.2100,25.9825,18.0400,594.0000,0.5831,0.3348,63.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,172.4708,64.3546,0.1600,1.5957
2024-04,4.873360,35.191501,36.7500,18.8900,28.0658,17.8600,554.0000,0.5127,0.2943,52.1083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.6017,65.3916,0.1855,1.5055
2024-04,4.873360,35.236417,35.5700,21.9300,29.0250,13.6400,550.0000,0.4353,0.2555,39.2167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,175.3719,65.3916,0.1855,1.5055
2024-04,4.873360,35.281333,35.7100,21.4100,28.7675,14.3000,585.0000,0.4806,0.2814,46.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.1354,63.8976,0.1585,1.6465
2024-04,4.873360,35.326249,33.6100,20.6500,27.6125,12.9600,818.0000,0.5429,0.3126,57.1500,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,212.4089,63.8976,0.1585,1.6465
2024-04,4.873360,35.371164,31.8300,22.6900,27.2767,9.1400,701.0000,0.5066,0.2900,51.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,219.1883,62.8875,0.1384,1.7971
2024-04,4.873360,35.416080,35.0500,21.6700,28.1667,13.3800,715.0000,0.4587,0.2418,43.1167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,232.5343,62.8875,0.1384,1.7971
2024-04,4.873360,35.460996,31.1100,19.5100,24.7700,11.6000,1112.0000,0.5982,0.3198,66.3583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,261.7527,60.8935,0.1972,1.8964
2024-04,4.873360,35.505912,27.0900,16.3100,22.1892,10.7800,1477.0000,0.6282,0.3493,71.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,306.8335,60.8935,0.1972,1.8964
2024-04,4.873360,35.550827,23.5700,16.3500,20.4933,7.2200,1161.0000,0.6011,0.3710,66.8417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,274.7120,60.2443,0.2492,1.9739
2024-04,4.828445,34.787259,31.8900,22.6100,27.2867,9.2800,453.0000,0.6432,0.3699,73.8583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.3346,56.7181,0.2107,2.4314
2024-04,4.828445,34.832175,31.8100,22.9900,26.5167,8.8200,465.0000,0.6202,0.3603,70.0417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.3602,56.7181,0.2107,2.4314
2024-04,4.828445,34.877091,32.0300,23.1500,27.1800,8.8800,459.0000,0.5635,0.3211,60.5833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.6848,57.4996,0.1970,2.2569
2024-04,4.828445,34.922007,35.4900,23.1300,28.8775,12.3600,455.0000,0.2653,0.1192,10.8833,0.0000,0.0000,0.0000,2.5908,0.0000,1.0000,194.2417,57.4996,0.1970,2.2569
2024-04,4.828445,34.966922,37.6100,24.2300,28.7950,13.3800,454.0000,0.4212,0.2028,36.8667,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,177.0713,60.7695,0.1814,2.0758
2024-04,4.828445,35.011838,36.1900,23.0900,28.2908,13.1000,463.0000,0.5542,0.2998,59.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.1177,60.7695,0.1814,2.0758
2024-04,4.828445,35.056754,36.3100,22.5100,28.6467,13.8000,471.0000,0.5736,0.3114,62.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.2370,64.4940,0.1761,1.7589
2024-04,4.828445,35.101670,36.0900,23.7900,29.0733,12.3000,477.0000,0.4797,0.2546,46.6167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.6682,64.4940,0.1761,1.7589
2024-04,4.828445,35.146585,33.7700,22.6300,27.5150,11.1400,703.0000,0.5401,0.3157,56.6833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.6682,64.4940,0.1761,1.7589
2024-04,4.828445,35.191501,32.6900,22.8700,26.9650,9.8200,653.0000,0.5508,0.3337,58.4583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,184.3577,65.0084,0.1945,1.5935
2024-04,4.828445,35.236417,30.2900,20.8500,25.6025,9.4400,743.0000,0.5988,0.3336,66.4583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.0707,65.0084,0.1945,1.5935
2024-04,4.828445,35.281333,28.5100,19.1100,24.0275,9.4000,1003.0000,0.6305,0.3487,71.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,231.1326,63.9118,0.1611,1.7217
