month,lat,lon,max_temp_c,min_temp_c,mean_temp_c,dtr_c,elevation_m,ndvi,evi,veg_cover_pct,forest_pct,savanna_pct,wetland_pct,cropland_pct,urban_pct,surface_water_occurrence_pct,rain_mm,humidity_rh_pct,soil_moisture_m3m3,wind_speed_ms
2011-04,5.008108,35.326249,45.6700,19.7100,34.1300,25.9600,456.0000,0.2085,0.1055,1.4083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.9147,44.7794,0.0664,2.8200
2011-04,5.008108,35.371164,47.3500,22.4500,35.3833,24.9000,461.0000,0.2022,0.1065,0.3667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.9686,44.7455,0.0627,2.9972
2011-04,5.008108,35.416080,43.6300,24.7900,34.6900,18.8400,552.0000,0.2233,0.1128,3.8833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.7620,44.7455,0.0627,2.9972
2011-04,4.963192,35.146585,44.4900,24.4700,35.4067,20.0200,459.0000,0.2211,0.1115,3.5083,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,29.0833,42.6238,0.1144,2.6730
2011-04,4.963192,35.191501,44.0700,24.9500,34.7233,19.1200,455.0000,0.2362,0.1316,6.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.3481,43.5794,0.0910,2.6599
2011-04,4.963192,35.236417,43.1500,25.4100,34.5233,17.7400,488.0000,0.2111,0.1194,1.8417,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,29.6614,43.5794,0.0910,2.6599
2011-04,4.963192,35.281333,44.4500,24.8300,34.7233,19.6200,459.0000,0.2191,0.1086,3.1750,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,31.0885,44.7794,0.0664,2.8200
2011-04,4.963192,35.326249,46.9300,24.7900,35.3867,22.1400,455.0000,0.2178,0.1108,2.9667,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,33.5180,44.7794,0.0664,2.8200
2011-04,4.963192,35.371164,43.0700,25.3100,34.6200,17.7600,602.0000,0.2358,0.1196,5.9583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.6382,44.7455,0.0627,2.9972
2011-04,4.963192,35.416080,44.8500,26.1300,35.7700,18.7200,553.0000,0.1967,0.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,30.2536,44.7455,0.0627,2.9972
2011-04,4.918276,35.011838,46.5100,24.8300,35.0933,21.6800,507.0000,0.2280,0.1138,4.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,33.2313,42.2653,0.1116,2.8506
2011-04,4.918276,35.056754,45.5100,25.9700,35.4233,19.5400,585.0000,0.2304,0.1107,5.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.6966,44.3473,0.0713,2.6228
